TreeDepth,Offset,RecordType,RecordNumber,LinkCount,MFTType,Permissions,AttributeType,Created,Modified,Updated,Accessed,Filename
0,0x9e8a9450,FILE,19621,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:19:34.000000 ,2009-07-14 01:16:12.000000 ,2023-04-25 01:33:42.000000 ,2009-07-13 23:19:34.000000 ,N/A
1,0x9e8a94b0,FILE,19621,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,perfos.dll
1,0x9e8a9520,FILE,19621,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,perfos.dll
0,0x9e8a9850,FILE,19622,2,File,N/A,STANDARD_INFORMATION,2009-07-13 23:19:35.000000 ,2009-07-14 01:16:12.000000 ,2023-04-25 01:33:42.000000 ,2009-07-13 23:19:35.000000 ,N/A
1,0x9e8a98b0,FILE,19622,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,perfproc.dll
1,0x9e8a9928,FILE,19622,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,perfproc.dll
0,0x9e8a9c50,FILE,19623,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:01:02.000000 ,2023-04-24 14:57:08.000000 ,2023-04-24 14:57:08.000000 ,2010-11-20 21:01:02.000000 ,N/A
1,0x9e8a9cb0,FILE,19623,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,PERFST~1.INI
1,0x9e8a9d28,FILE,19623,2,File,Archive,FILE_NAME,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,2023-04-25 01:33:42.000000 ,PerfStringBackup.INI
0,0x9eb84050,FILE,16144,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:56:02.000000 ,2009-07-14 03:22:02.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:56:02.000000 ,N/A
1,0x9eb840b0,FILE,16144,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-ICM-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat
1,0x9eb841a0,FILE,16144,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MID2E7~1.CAT
0,0x9eb84450,FILE,16145,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,N/A
1,0x9eb844b0,FILE,16145,2,File,Archive,FILE_NAME,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,POPULA~1.FEE
1,0x9eb84528,FILE,16145,2,File,Archive,FILE_NAME,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,Popular Government Questions from USA~dgov~.feed-ms
0,0x9eb84850,FILE,16146,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,N/A
1,0x9eb848b0,FILE,16146,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,MICROS~1
1,0x9eb84920,FILE,16146,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,Microsoft
0,0x9eb84c50,FILE,16147,2,File,N/A,STANDARD_INFORMATION,2010-11-21 00:37:58.000000 ,2010-11-21 00:37:58.000000 ,2023-04-25 01:33:23.000000 ,2010-11-21 00:38:18.000000 ,N/A
1,0x9eb84cb0,FILE,16147,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,31385B~1.CAT
1,0x9eb84d28,FILE,16147,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,31385b4b9fc5ad9407548ab7e92ea424a71b9736b8c7bf45eef802f782aa6336.cat
0,0x9eb86050,FILE,16152,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:49:04.000000 ,2009-07-14 02:22:18.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:49:04.000000 ,N/A
1,0x9eb860b0,FILE,16152,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-ICM-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat
1,0x9eb86198,FILE,16152,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI1304~1.CAT
0,0x9eb86450,FILE,16153,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,N/A
1,0x9eb864b0,FILE,16153,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,CRYPTN~1
1,0x9eb86520,FILE,16153,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,CryptnetUrlCache
0,0x9eb86850,FILE,16154,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,1627-11-14 20:39:57.000000 ,2023-04-24 14:38:50.000000 ,N/A
1,0x9eb868b0,FILE,16154,2,File,Archive,FILE_NAME,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,FWLINK~2
1,0x9eb86920,FILE,16154,2,File,Archive,FILE_NAME,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,2023-04-24 14:38:50.000000 ,fwlink[2]
0,0x9eb86c50,FILE,16155,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:21:13.000000 ,2010-11-20 21:21:13.000000 ,2023-04-25 01:33:23.000000 ,2010-11-20 21:21:13.000000 ,N/A
1,0x9eb86cb0,FILE,16155,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,BD5619~1.CAT
1,0x9eb86d28,FILE,16155,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,bd5619f5fba33d8d7096a5267fd9ffd4a42d8eef927d978c39b296cf1d3d7ca6.cat
0,0x9eb89050,FILE,16164,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:49.000000 ,2010-11-20 15:13:30.000000 ,2023-04-25 01:33:23.000000 ,2010-11-21 00:33:10.000000 ,N/A
1,0x9eb890b0,FILE,16164,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-IE-Troubleshooters-Package-wrapper~31bf3856ad364e35~x86~~6.1.7601.17514.mum
1,0x9eb891c8,FILE,16164,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI2AFE~1.MUM
0,0x9eb89450,FILE,16165,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:56:02.000000 ,2009-07-14 03:22:02.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:56:02.000000 ,N/A
1,0x9eb894b0,FILE,16165,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-IE-Troubleshooters-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat
1,0x9eb895c0,FILE,16165,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MIB4A9~1.CAT
0,0x9eb89850,FILE,16166,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:38:54.000000 ,2023-04-24 14:39:57.000000 ,2023-04-24 14:39:57.000000 ,2023-04-24 14:39:57.000000 ,N/A
1,0x9eb898b0,FILE,16166,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,MetaData
0,0x9eb89c50,FILE,16167,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:54.000000 ,2023-04-24 14:40:22.000000 ,2023-04-24 14:40:22.000000 ,2023-04-24 14:38:54.000000 ,N/A
1,0x9eb89cb0,FILE,16167,2,File,ArchiveSystem,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,943080~1
1,0x9eb89d20,FILE,16167,2,File,ArchiveSystem,FILE_NAME,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,2023-04-24 14:38:54.000000 ,94308059B57B3142E455B38A6EB92015
0,0x9eb8e050,FILE,16184,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:28:23.000000 ,2010-11-20 16:28:34.000000 ,2023-04-25 01:33:23.000000 ,2010-11-20 21:28:23.000000 ,N/A
1,0x9eb8e0b0,FILE,16184,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-IIS-WebServer-AddOn-2-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat
1,0x9eb8e1c8,FILE,16184,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI61FF~1.CAT
0,0x9eb8e450,FILE,16185,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:28:23.000000 ,2010-11-20 15:51:20.000000 ,2023-04-25 01:33:23.000000 ,2010-11-21 00:48:34.000000 ,N/A
1,0x9eb8e4b0,FILE,16185,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-IIS-WebServer-AddOn-2-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.mum
1,0x9eb8e5c8,FILE,16185,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MIA09A~1.MUM
0,0x9eb8e850,FILE,16186,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:49:04.000000 ,2009-07-14 02:22:34.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:49:04.000000 ,N/A
1,0x9eb8e8b0,FILE,16186,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-IIS-WebServer-AddOn-2-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat
1,0x9eb8e9c0,FILE,16186,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI44C6~1.CAT
0,0x9eb8ec50,FILE,16187,1,File,N/A,STANDARD_INFORMATION,2023-04-24 14:39:17.000000 ,2023-04-24 14:55:53.000000 ,2023-04-24 14:55:53.000000 ,2023-04-24 14:39:17.000000 ,N/A
1,0x9eb8ecb0,FILE,16187,1,File,ArchiveHiddenSystem,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,drmstore.hds
0,0x9eba5050,FILE,16276,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:56:02.000000 ,2009-07-14 03:22:02.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:56:02.000000 ,N/A
1,0x9eba50b0,FILE,16276,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-Links-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat
1,0x9eba51a8,FILE,16276,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI088B~1.CAT
0,0x9eba5450,FILE,16277,1,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,N/A
1,0x9eba54b0,FILE,16277,1,File,Archive,FILE_NAME,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,vcomp90.dll
0,0x9eba5850,FILE,16278,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,N/A
1,0x9eba58b0,FILE,16278,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,3.0
0,0x9eba5c50,FILE,16279,2,File,N/A,STANDARD_INFORMATION,2010-11-21 00:37:58.000000 ,2010-11-21 00:37:58.000000 ,2023-04-25 01:33:23.000000 ,2010-11-21 00:38:18.000000 ,N/A
1,0x9eba5cb0,FILE,16279,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,4FAB54~1.CAT
1,0x9eba5d28,FILE,16279,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,4fab54c2ffed28c93a6c7f63a537348822463a384794c5695c700c9a87647733.cat
0,0x9eba7050,FILE,16284,1,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,N/A
1,0x9eba70b0,FILE,16284,1,DirInUse,0x0,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,SCPD
0,0x9eba7450,FILE,16285,1,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,N/A
1,0x9eba74b0,FILE,16285,1,File,Archive,FILE_NAME,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,2023-04-24 14:38:55.000000 ,msvcp90.dll
0,0x9eba7850,FILE,16286,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:27.000000 ,2010-11-20 15:33:28.000000 ,2023-04-25 01:33:23.000000 ,2010-11-20 21:27:27.000000 ,N/A
1,0x9eba78b0,FILE,16286,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-Links-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat
1,0x9eba79a0,FILE,16286,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI26EB~1.CAT
0,0x9eba7c50,FILE,16287,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:27.000000 ,2010-11-20 15:33:28.000000 ,2023-04-25 01:33:23.000000 ,2010-11-20 21:27:27.000000 ,N/A
1,0x9eba7cb0,FILE,16287,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-Links-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat
1,0x9eba7da0,FILE,16287,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI26EB~1.CAT
0,0x9ebaa050,FILE,16296,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:49:04.000000 ,2009-07-14 02:22:18.000000 ,2023-04-25 01:33:23.000000 ,2009-07-14 04:49:04.000000 ,N/A
1,0x9ebaa0b0,FILE,16296,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,Microsoft-Windows-Media-Format-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat
1,0x9ebaa1a8,FILE,16296,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,MI9832~1.CAT
0,0x9ebaa450,FILE,16297,3,File,N/A,STANDARD_INFORMATION,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,N/A
1,0x9ebaa4b0,FILE,16297,3,File,Archive,FILE_NAME,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,EFF3E3~1.CAT
1,0x9ebaa528,FILE,16297,3,File,Archive,FILE_NAME,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,eff3e35462cf133f1d02d84eb8334a16bbf57fde8de20af8627209061677b843.cat
1,0x9ebaa610,FILE,16297,3,File,Archive,FILE_NAME,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,2023-04-24 14:38:56.000000 ,x86_microsoft.vc90.openmp_1fc8b3b9a1e18e3b_9.0.30729.6161_none_80ba6c811e9b4aff.cat
0,0x9ebaa850,FILE,16298,2,DirInUse,N/A,STANDARD_INFORMATION,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,N/A
1,0x9ebaa8b0,FILE,16298,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,ICONFI~1
1,0x9ebaa920,FILE,16298,2,DirInUse,0x0,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,Icon Files
0,0x9ebaac50,FILE,16299,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:21:10.000000 ,2010-11-20 21:21:10.000000 ,2023-04-25 01:33:23.000000 ,2010-11-20 21:21:10.000000 ,N/A
1,0x9ebaacb0,FILE,16299,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,BF932A~1.CAT
1,0x9ebaad28,FILE,16299,2,File,Archive,FILE_NAME,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,2023-04-25 01:33:23.000000 ,bf932a16b7b7cbbd6362c32a97735f549a3abbdb4e93ca6c3ed335f67f248d2c.cat
0,0x9ebae050,FILE,16312,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:39:17.000000 ,2023-04-24 14:55:55.000000 ,2023-04-24 14:55:55.000000 ,2023-04-24 14:39:17.000000 ,N/A
1,0x9ebae0b0,FILE,16312,2,File,Archive,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,WMPNSC~1.PF
1,0x9ebae120,FILE,16312,2,File,Archive,FILE_NAME,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,2023-04-24 14:39:17.000000 ,WMPNSCFG.EXE-DF1DD51A.pf
0,0x9ebae450,FILE,16313,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:21:12.000000 ,2010-11-20 21:21:12.000000 ,2023-04-25 01:33:24.000000 ,2010-11-20 21:21:12.000000 ,N/A
1,0x9ebae4b0,FILE,16313,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,68195C~1.CAT
1,0x9ebae528,FILE,16313,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,68195c6f36eb39cb3425dd5e82330ec33b15cc61c35ae9d2a7f70352587534d8.cat
0,0x9ebae850,FILE,16314,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:29.000000 ,2010-11-20 15:33:12.000000 ,2023-04-25 01:33:24.000000 ,2010-11-20 21:27:29.000000 ,N/A
1,0x9ebae8b0,FILE,16314,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,Microsoft-Windows-MediaCenter-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat
1,0x9ebae9a8,FILE,16314,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,MI83A2~1.CAT
0,0x9ebaec50,FILE,16315,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:30.000000 ,2010-11-20 15:33:12.000000 ,2023-04-25 01:33:24.000000 ,2010-11-20 21:27:30.000000 ,N/A
1,0x9ebaecb0,FILE,16315,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,Microsoft-Windows-MediaCenter-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat
1,0x9ebaeda8,FILE,16315,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,MI83A2~1.CAT
0,0x9ebaf050,FILE,16316,2,File,N/A,STANDARD_INFORMATION,2010-11-20 21:27:30.000000 ,2010-11-20 15:13:20.000000 ,2023-04-25 01:33:24.000000 ,2010-11-21 00:48:34.000000 ,N/A
1,0x9ebaf0b0,FILE,16316,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,Microsoft-Windows-MediaCenter-Package~31bf3856ad364e35~x86~~6.1.7601.17514.mum
1,0x9ebaf1a8,FILE,16316,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,MI7A12~1.MUM
0,0x9ebaf450,FILE,16317,2,File,N/A,STANDARD_INFORMATION,2009-07-14 04:56:02.000000 ,2009-07-14 03:22:02.000000 ,2023-04-25 01:33:24.000000 ,2009-07-14 04:56:02.000000 ,N/A
1,0x9ebaf4b0,FILE,16317,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,Microsoft-Windows-MediaPlayback-OC-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat
1,0x9ebaf5c0,FILE,16317,2,File,Archive,FILE_NAME,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,2023-04-25 01:33:24.000000 ,MI4348~1.CAT
0,0x9ebaf850,FILE,16318,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:39:18.000000 ,2023-04-24 14:41:48.000000 ,2023-04-24 14:41:48.000000 ,2023-04-24 14:39:18.000000 ,N/A
1,0x9ebaf8b0,FILE,16318,2,File,Archive,FILE_NAME,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,MI9FED~1.EVT
1,0x9ebaf928,FILE,16318,2,File,Archive,FILE_NAME,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,Microsoft-Windows-HomeGroup Provider Service%4Operational.evtx
0,0x9ebafc50,FILE,16319,2,File,N/A,STANDARD_INFORMATION,2023-04-24 14:39:18.000000 ,2023-04-24 14:42:32.000000 ,2023-04-24 14:42:32.000000 ,2023-04-24 14:39:18.000000 ,N/A
1,0x9ebafcb0,FILE,16319,2,File,Archive,FILE_NAME,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,2023-04-24 14:39:18.000000 ,MIB9D2~1.EVT
