TreeDepth,PID,Process,Offset,StartVPN,EndVPN,Tag,Protection,CommitCharge,PrivateMemory,Parent,File,Fileoutput
0,936,svchost.exe,0x824e3fc0,0x77a20000,0x77a20fff,Vad ,PAGE_EXECUTE_WRITECOPY,0,0,0x8636b650,\\Windows\\System32\\apisetschema.dll,Disabled
0,936,svchost.exe,0x8663e848,0x7ff8a000,0x7ff8afff,Vadl,PAGE_READWRITE,1,1,0x824e2aa0,N/A,Disabled
0,936,svchost.exe,0x8250f820,0x7ff88000,0x7ff88fff,Vadl,PAGE_READWRITE,1,1,0x8663e848,N/A,Disabled
0,936,svchost.exe,0x8670d210,0x7ff8b000,0x7ff8bfff,Vadl,PAGE_READWRITE,1,1,0x8663e848,N/A,Disabled
0,936,svchost.exe,0x864bda68,0x7ff96000,0x7ff96fff,Vadl,PAGE_READWRITE,1,1,0x824d78c8,N/A,Disabled
0,936,svchost.exe,0x842d0bd8,0x7ff92000,0x7ff92fff,Vadl,PAGE_READWRITE,1,1,0x864bda68,N/A,Disabled
0,936,svchost.exe,0x8658f678,0x7ff93000,0x7ff93fff,Vadl,PAGE_READWRITE,1,1,0x842d0bd8,N/A,Disabled
0,936,svchost.exe,0x8667c350,0x7ff98000,0x7ff98fff,Vadl,PAGE_READWRITE,1,1,0x864bda68,N/A,Disabled
0,936,svchost.exe,0x865958b8,0x7ff9a000,0x7ff9afff,Vadl,PAGE_READWRITE,1,1,0x8667c350,N/A,Disabled
0,936,svchost.exe,0x824cd158,0x7ffb0000,0x7ffd2fff,Vad ,PAGE_READONLY,0,0,0x85d990f0,N/A,Disabled
0,936,svchost.exe,0x8647ad38,0x7ffa7000,0x7ffa7fff,Vadl,PAGE_READWRITE,1,1,0x824cd158,N/A,Disabled
0,936,svchost.exe,0x864a94d8,0x7ffa0000,0x7ffa0fff,Vadl,PAGE_READWRITE,1,1,0x8647ad38,N/A,Disabled
0,936,svchost.exe,0x865ba828,0x7ff9f000,0x7ff9ffff,Vadl,PAGE_READWRITE,1,1,0x864a94d8,N/A,Disabled
0,936,svchost.exe,0x864ae3b0,0x7ff9e000,0x7ff9efff,Vadl,PAGE_READWRITE,1,1,0x865ba828,N/A,Disabled
0,936,svchost.exe,0x8648aaf0,0x7ffa5000,0x7ffa5fff,Vadl,PAGE_READWRITE,1,1,0x864a94d8,N/A,Disabled
0,936,svchost.exe,0x8cb0e178,0x7ffa4000,0x7ffa4fff,Vadl,PAGE_READWRITE,1,1,0x8648aaf0,N/A,Disabled
0,936,svchost.exe,0x85a8ba40,0x7ffa6000,0x7ffa6fff,Vadl,PAGE_READWRITE,1,1,0x8648aaf0,N/A,Disabled
0,936,svchost.exe,0x8254a7e8,0x7ffac000,0x7ffacfff,Vadl,PAGE_READWRITE,1,1,0x8647ad38,N/A,Disabled
0,936,svchost.exe,0x8252ee88,0x7ffaa000,0x7ffaafff,Vadl,PAGE_READWRITE,1,1,0x8254a7e8,N/A,Disabled
0,936,svchost.exe,0x82573d18,0x7ffa9000,0x7ffa9fff,Vadl,PAGE_READWRITE,1,1,0x8252ee88,N/A,Disabled
0,936,svchost.exe,0x863c3840,0x7ffab000,0x7ffabfff,Vadl,PAGE_READWRITE,1,1,0x8252ee88,N/A,Disabled
0,936,svchost.exe,0x82549ab0,0x7ffae000,0x7ffaefff,Vadl,PAGE_READWRITE,1,1,0x8254a7e8,N/A,Disabled
0,936,svchost.exe,0x824dff50,0x7ffd9000,0x7ffd9fff,Vadl,PAGE_READWRITE,1,1,0x824cd158,N/A,Disabled
0,936,svchost.exe,0x859c2ec8,0x7ffd5000,0x7ffd5fff,Vadl,PAGE_READWRITE,1,1,0x824dff50,N/A,Disabled
0,936,svchost.exe,0x824fc250,0x7ffd4000,0x7ffd4fff,Vadl,PAGE_READWRITE,1,1,0x859c2ec8,N/A,Disabled
0,936,svchost.exe,0x824cd108,0x7ffd3000,0x7ffd3fff,Vadl,PAGE_READWRITE,1,1,0x824fc250,N/A,Disabled
0,936,svchost.exe,0x842d8d88,0x7ffd7000,0x7ffd7fff,Vadl,PAGE_READWRITE,1,1,0x859c2ec8,N/A,Disabled
0,936,svchost.exe,0x824dd138,0x7ffd8000,0x7ffd8fff,Vadl,PAGE_READWRITE,1,1,0x842d8d88,N/A,Disabled
0,936,svchost.exe,0x842aa9d8,0x7ffdc000,0x7ffdcfff,Vadl,PAGE_READWRITE,1,1,0x824dff50,N/A,Disabled
0,936,svchost.exe,0x8255f350,0x7ffdb000,0x7ffdbfff,Vadl,PAGE_READWRITE,1,1,0x842aa9d8,N/A,Disabled
0,936,svchost.exe,0x824e7d38,0x7ffda000,0x7ffdafff,Vadl,PAGE_READWRITE,1,1,0x8255f350,N/A,Disabled
0,936,svchost.exe,0x824e4138,0x7ffde000,0x7ffdefff,Vadl,PAGE_READWRITE,1,1,0x842aa9d8,N/A,Disabled
0,936,svchost.exe,0x824e3c88,0x7ffdf000,0x7ffdffff,Vadl,PAGE_READWRITE,1,1,0x824e4138,N/A,Disabled
0,1052,svchost.exe,0x824f1e38,0x73c80000,0x73cc6fff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x824e1598,\\Windows\\System32\\es.dll,Disabled
0,1052,svchost.exe,0x824b5a98,0x1180000,0x127ffff,VadS,PAGE_READWRITE,224,1,0x824f1e38,N/A,Disabled
0,1052,svchost.exe,0x824e5a68,0x3e0000,0x4e0fff,Vadm,PAGE_READONLY,0,0,0x824b5a98,N/A,Disabled
0,1052,svchost.exe,0x824de6d0,0xc0000,0x1bffff,VadS,PAGE_READWRITE,256,1,0x824e5a68,N/A,Disabled
0,1052,svchost.exe,0x824dfb78,0x50000,0x50fff,VadS,PAGE_READWRITE,1,1,0x824de6d0,N/A,Disabled
0,1052,svchost.exe,0x824e03d8,0x30000,0x33fff,Vad ,PAGE_READONLY,0,0,0x824dfb78,N/A,Disabled
0,1052,svchost.exe,0x824e09a0,0x10000,0x1ffff,Vad ,PAGE_READWRITE,0,0,0x824e03d8,N/A,Disabled
0,1052,svchost.exe,0x824e5998,0x20000,0x26fff,Vad ,PAGE_READONLY,0,0,0x824e09a0,N/A,Disabled
0,1052,svchost.exe,0x824e0390,0x40000,0x40fff,Vad ,PAGE_READONLY,0,0,0x824e03d8,N/A,Disabled
0,1052,svchost.exe,0x824f15b0,0x90000,0x90fff,Vad ,PAGE_READONLY,0,0,0x824dfb78,N/A,Disabled
0,1052,svchost.exe,0x824e58b8,0x70000,0x70fff,Vadm,PAGE_READWRITE,1,1,0x824f15b0,N/A,Disabled
0,1052,svchost.exe,0x824e5950,0x60000,0x61fff,Vad ,PAGE_READWRITE,0,0,0x824e58b8,N/A,Disabled
0,1052,svchost.exe,0x824e57f0,0x80000,0x80fff,Vadm,PAGE_READWRITE,1,1,0x824e58b8,N/A,Disabled
0,1052,svchost.exe,0x824984f8,0xa0000,0xa0fff,VadS,PAGE_READWRITE,1,1,0x824f15b0,N/A,Disabled
0,1052,svchost.exe,0x824e6240,0x290000,0x357fff,Vad ,PAGE_READONLY,0,0,0x824de6d0,N/A,Disabled
0,1052,svchost.exe,0x824db398,0x1e0000,0x21ffff,VadS,PAGE_READWRITE,6,1,0x824e6240,N/A,Disabled
0,1052,svchost.exe,0x824b6490,0x1c0000,0x1c1fff,Vad ,PAGE_READONLY,0,0,0x824db398,N/A,Disabled
0,1052,svchost.exe,0x824e66a0,0x220000,0x286fff,Vad ,PAGE_READONLY,0,0,0x824db398,\\Windows\\System32\\locale.nls,Disabled
0,1052,svchost.exe,0x866b26f8,0x3a0000,0x3a0fff,Vad ,PAGE_READONLY,0,0,0x824e6240,N/A,Disabled
0,1052,svchost.exe,0x824e5840,0x360000,0x39ffff,VadS,PAGE_READWRITE,6,1,0x866b26f8,N/A,Disabled
0,1052,svchost.exe,0x866d7f08,0x3c0000,0x3c6fff,Vad ,PAGE_READONLY,0,0,0x866b26f8,\\Windows\\Registration\\R000000000006.clb,Disabled
0,1052,svchost.exe,0x866d63f8,0x3b0000,0x3b0fff,Vad ,PAGE_READONLY,0,0,0x866d7f08,N/A,Disabled
0,1052,svchost.exe,0x824e15f0,0x3d0000,0x3dffff,VadS,PAGE_READWRITE,16,1,0x866d7f08,N/A,Disabled
0,1052,svchost.exe,0x824ef080,0xb10000,0xddefff,Vad ,PAGE_READONLY,0,0,0x824e5a68,\\Windows\\Globalization\\Sorting\\SortDefault.nls,Disabled
0,1052,svchost.exe,0x824dfa80,0x620000,0x627fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824ef080,\\Windows\\System32\\svchost.exe,Disabled
0,1052,svchost.exe,0x824f1b98,0x570000,0x5effff,VadS,PAGE_READWRITE,1,1,0x824dfa80,N/A,Disabled
0,1052,svchost.exe,0x824e59e0,0x4f0000,0x56ffff,Vad ,PAGE_READONLY,0,0,0x824f1b98,N/A,Disabled
0,1052,svchost.exe,0x86733a70,0x600000,0x600fff,Vad ,PAGE_READONLY,0,0,0x824f1b98,\\Windows\\System32\\msxml6r.dll,Disabled
0,1052,svchost.exe,0x866212f8,0x5f0000,0x5fffff,VadS,PAGE_NOACCESS,1,1,0x86733a70,N/A,Disabled
0,1052,svchost.exe,0x85b01708,0x610000,0x611fff,VadS,PAGE_EXECUTE_READWRITE,2,1,0x86733a70,N/A,Disabled
0,1052,svchost.exe,0x85b012a0,0x940000,0x95ffff,VadS,PAGE_NOACCESS,2,1,0x824dfa80,N/A,Disabled
0,1052,svchost.exe,0x824e5908,0x630000,0x936fff,Vad ,PAGE_READONLY,0,0,0x85b012a0,N/A,Disabled
0,1052,svchost.exe,0x824b56d0,0x9a0000,0x9dffff,VadS,PAGE_READWRITE,1,1,0x85b012a0,N/A,Disabled
0,1052,svchost.exe,0x86878ad0,0x960000,0x99ffff,VadS,PAGE_READWRITE,6,1,0x824b56d0,N/A,Disabled
0,1052,svchost.exe,0x861543d0,0xf70000,0xfaffff,VadS,PAGE_READWRITE,6,1,0x824ef080,N/A,Disabled
0,1052,svchost.exe,0x824f2688,0xe60000,0xe9ffff,VadS,PAGE_READWRITE,6,1,0x861543d0,N/A,Disabled
0,1052,svchost.exe,0x8431b1f0,0xdf0000,0xe2ffff,VadS,PAGE_READWRITE,7,1,0x824f2688,N/A,Disabled
0,1052,svchost.exe,0x824ba5f8,0xef0000,0xf2ffff,VadS,PAGE_READWRITE,6,1,0x824f2688,N/A,Disabled
0,1052,svchost.exe,0x8644c748,0xea0000,0xedffff,VadS,PAGE_READWRITE,6,1,0x824ba5f8,N/A,Disabled
0,1052,svchost.exe,0x866a3048,0x10e0000,0x111ffff,VadS,PAGE_READWRITE,6,1,0x861543d0,N/A,Disabled
0,1052,svchost.exe,0x824aaf50,0x10a0000,0x10dffff,VadS,PAGE_READWRITE,7,1,0x866a3048,N/A,Disabled
0,1052,svchost.exe,0x82591128,0x1030000,0x106ffff,VadS,PAGE_READWRITE,6,1,0x824aaf50,N/A,Disabled
0,1052,svchost.exe,0x8654c070,0x1170000,0x117ffff,VadS,PAGE_READWRITE,16,1,0x866a3048,N/A,Disabled
0,1052,svchost.exe,0x866d9d10,0x6d390000,0x6d3a4fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824b5a98,\\Windows\\System32\\fdSSDP.dll,Disabled
0,1052,svchost.exe,0x85b01ec0,0x1b90000,0x1bcffff,VadS,PAGE_READWRITE,4,1,0x866d9d10,N/A,Disabled
0,1052,svchost.exe,0x86567660,0x1480000,0x14bffff,VadS,PAGE_READWRITE,6,1,0x85b01ec0,N/A,Disabled
0,1052,svchost.exe,0x8c52ec38,0x1380000,0x13bffff,VadS,PAGE_READWRITE,6,1,0x86567660,N/A,Disabled
0,1052,svchost.exe,0x8249d2f0,0x1280000,0x137ffff,VadS,PAGE_READWRITE,256,1,0x8c52ec38,N/A,Disabled
0,1052,svchost.exe,0x85bedae8,0x1420000,0x142ffff,VadS,PAGE_READWRITE,1,1,0x8c52ec38,N/A,Disabled
0,1052,svchost.exe,0x82416c68,0x13c0000,0x13fffff,VadS,PAGE_READWRITE,6,1,0x85bedae8,N/A,Disabled
0,1052,svchost.exe,0x866b5750,0x1780000,0x17bffff,VadS,PAGE_READWRITE,6,1,0x86567660,N/A,Disabled
0,1052,svchost.exe,0x86727b50,0x1580000,0x177ffff,VadS,PAGE_READWRITE,194,1,0x866b5750,N/A,Disabled
0,1052,svchost.exe,0x86159d58,0x1530000,0x156ffff,VadS,PAGE_READWRITE,6,1,0x86727b50,N/A,Disabled
0,1052,svchost.exe,0x8672e6a8,0x1a30000,0x1aeffff,Vad ,PAGE_WRITECOPY,192,0,0x866b5750,\\Windows\\System32\\en-US\\KernelBase.dll.mui,Disabled
0,1052,svchost.exe,0x8662e008,0x2400000,0x243ffff,VadS,PAGE_READWRITE,1,1,0x85b01ec0,N/A,Disabled
0,1052,svchost.exe,0x86495328,0x1dd0000,0x1ddffff,VadS,PAGE_READWRITE,1,1,0x8662e008,N/A,Disabled
0,1052,svchost.exe,0x86725c98,0x1cf0000,0x1d2ffff,VadS,PAGE_READWRITE,19,1,0x86495328,N/A,Disabled
0,1052,svchost.exe,0x8671a3a8,0x1c70000,0x1caffff,VadS,PAGE_READWRITE,1,1,0x86725c98,N/A,Disabled
0,1052,svchost.exe,0x8672ff60,0x1e90000,0x228ffff,VadS,PAGE_READWRITE,16,1,0x86495328,N/A,Disabled
0,1052,svchost.exe,0x85b26da8,0x1e50000,0x1e8ffff,VadS,PAGE_READWRITE,1,1,0x8672ff60,N/A,Disabled
0,1052,svchost.exe,0x86733a28,0x6b240000,0x6b26afff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x8662e008,\\Program Files\\Internet Explorer\\ieproxy.dll,Disabled
0,1052,svchost.exe,0x86688f58,0x2440000,0x253ffff,VadS,PAGE_READWRITE,3,1,0x86733a28,N/A,Disabled
0,1052,svchost.exe,0x867151e8,0x6c980000,0x6c989fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86733a28,\\Windows\\System32\\fdProxy.dll,Disabled
0,1052,svchost.exe,0x867314e0,0x6c990000,0x6cae7fff,Vad ,PAGE_EXECUTE_WRITECOPY,14,0,0x867151e8,\\Windows\\System32\\msxml6.dll,Disabled
0,1052,svchost.exe,0x824ace30,0x6f6c0000,0x6f719fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d9d10,\\Windows\\System32\\netprofm.dll,Disabled
0,1052,svchost.exe,0x866d5590,0x6d590000,0x6d595fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824ace30,\\Windows\\System32\\fdPHost.dll,Disabled
0,1052,svchost.exe,0x85cd2518,0x6d410000,0x6d42bfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d5590,\\Windows\\System32\\fdWSD.dll,Disabled
0,1052,svchost.exe,0x866d3258,0x6d3b0000,0x6d3ddfff,Vad ,PAGE_EXECUTE_WRITECOPY,6,0,0x85cd2518,\\Windows\\System32\\mlang.dll,Disabled
0,1052,svchost.exe,0x85b26ce8,0x6d3e0000,0x6d40afff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d3258,\\Windows\\System32\\fundisc.dll,Disabled
0,1052,svchost.exe,0x866d8fc0,0x6d500000,0x6d572fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x85cd2518,\\Windows\\System32\\WSDApi.dll,Disabled
0,1052,svchost.exe,0x866d8e38,0x6d430000,0x6d4f1fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d8fc0,\\Windows\\System32\\webservices.dll,Disabled
0,1052,svchost.exe,0x8660e080,0x6ece0000,0x6ecf1fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d5590,\\Windows\\System32\\pnrpnsp.dll,Disabled
0,1052,svchost.exe,0x8662bcc8,0x6ecd0000,0x6ecd7fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8660e080,\\Windows\\System32\\winrnr.dll,Disabled
0,1052,svchost.exe,0x865f2ac8,0x6ecc0000,0x6ecccfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8662bcc8,\\Windows\\System32\\wshbth.dll,Disabled
0,1052,svchost.exe,0x86602d08,0x6ed00000,0x6ed0ffff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8660e080,\\Windows\\System32\\NapiNSP.dll,Disabled
0,1052,svchost.exe,0x8660fe40,0x6f6b0000,0x6f6b5fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86602d08,\\Windows\\System32\\rasadhlp.dll,Disabled
0,1052,svchost.exe,0x867173a0,0x72760000,0x72771fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824ace30,\\Windows\\System32\\dhcpcsvc.dll,Disabled
0,1052,svchost.exe,0x866d8718,0x70fa0000,0x70ff7fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x867173a0,\\Windows\\System32\\winhttp.dll,Disabled
0,1052,svchost.exe,0x866d8560,0x70f50000,0x70f9efff,Vad ,PAGE_EXECUTE_WRITECOPY,11,0,0x866d8718,\\Windows\\System32\\webio.dll,Disabled
0,1052,svchost.exe,0x85cd2488,0x70e20000,0x70e2cfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d8560,\\Windows\\System32\\ssdpapi.dll,Disabled
0,1052,svchost.exe,0x857ca8c8,0x71dd0000,0x71e30fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x866d8718,\\Windows\\System32\\wer.dll,Disabled
0,1052,svchost.exe,0x86719ce0,0x712b0000,0x712b5fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x857ca8c8,\\Windows\\System32\\wshqos.dll,Disabled
0,1052,svchost.exe,0x824f7828,0x73c00000,0x73c07fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x867173a0,\\Windows\\System32\\nsisvc.dll,Disabled
0,1052,svchost.exe,0x867178b0,0x72780000,0x7278cfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f7828,\\Windows\\System32\\dhcpcsvc6.dll,Disabled
0,1052,svchost.exe,0x866b3a10,0x727a0000,0x727d7fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x867178b0,\\Windows\\System32\\FWPUCLNT.DLL,Disabled
0,1052,svchost.exe,0x8654f698,0x73c30000,0x73c4bfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f7828,\\Windows\\System32\\IPHLPAPI.DLL,Disabled
0,1052,svchost.exe,0x8654fa18,0x73c20000,0x73c26fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8654f698,\\Windows\\System32\\winnsi.dll,Disabled
0,1052,svchost.exe,0x824df7e8,0x758b0000,0x758bbfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f1e38,\\Windows\\System32\\cryptbase.dll,Disabled
0,1052,svchost.exe,0x824e5d98,0x750d0000,0x7510afff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x824df7e8,\\Windows\\System32\\rsaenh.dll,Disabled
0,1052,svchost.exe,0x86509140,0x74150000,0x74164fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e5d98,\\Windows\\System32\\wdi.dll,Disabled
0,1052,svchost.exe,0x824c4a08,0x74000000,0x74007fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86509140,\\Windows\\System32\\npmproxy.dll,Disabled
0,1052,svchost.exe,0x85645d08,0x73d40000,0x73d48fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824c4a08,\\Windows\\System32\\dsrole.dll,Disabled
0,1052,svchost.exe,0x866d20d0,0x73ce0000,0x73cf3fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85645d08,\\Windows\\System32\\atl.dll,Disabled
0,1052,svchost.exe,0x8249b6a0,0x73e40000,0x73e4ffff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85645d08,\\Windows\\System32\\nlaapi.dll,Disabled
0,1052,svchost.exe,0x825254a0,0x74090000,0x7409cfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824c4a08,\\Windows\\System32\\sfc_os.dll,Disabled
0,1052,svchost.exe,0x825630c0,0x74020000,0x74031fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x825254a0,\\Windows\\System32\\aepic.dll,Disabled
0,1052,svchost.exe,0x82563930,0x740a0000,0x7412ffff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x825254a0,\\Windows\\System32\\perftrack.dll,Disabled
0,1052,svchost.exe,0x8249f818,0x74ce0000,0x74ce8fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86509140,\\Windows\\System32\\version.dll,Disabled
0,1052,svchost.exe,0x824bb568,0x742c0000,0x742d2fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x8249f818,\\Windows\\System32\\dwmapi.dll,Disabled
0,1052,svchost.exe,0x824a34c0,0x74180000,0x74182fff,Vad ,PAGE_EXECUTE_WRITECOPY,0,0,0x824bb568,\\Windows\\System32\\sfc.dll,Disabled
0,1052,svchost.exe,0x867268a8,0x74290000,0x742befff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x824a34c0,\\Windows\\System32\\xmllite.dll,Disabled
0,1052,svchost.exe,0x8658bc90,0x74630000,0x74724fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x824bb568,\\Windows\\System32\\propsys.dll,Disabled
0,1052,svchost.exe,0x824c5a00,0x74f50000,0x74f65fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x8249f818,\\Windows\\System32\\gpapi.dll,Disabled
0,1052,svchost.exe,0x85cd2070,0x74cf0000,0x74d65fff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x824c5a00,\\Windows\\System32\\FirewallAPI.dll,Disabled
0,1052,svchost.exe,0x86719b28,0x74d70000,0x74d74fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85cd2070,\\Windows\\System32\\WSHTCPIP.DLL,Disabled
0,1052,svchost.exe,0x86715c28,0x75010000,0x7504cfff,Vad ,PAGE_EXECUTE_WRITECOPY,6,0,0x824c5a00,\\Windows\\System32\\bcryptprimitives.dll,Disabled
0,1052,svchost.exe,0x85628d28,0x74f70000,0x74f86fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x86715c28,\\Windows\\System32\\userenv.dll,Disabled
0,1052,svchost.exe,0x824f1b50,0x75330000,0x75345fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e5d98,\\Windows\\System32\\cryptsp.dll,Disabled
0,1052,svchost.exe,0x86718188,0x752e0000,0x752e5fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f1b50,\\Windows\\System32\\wship6.dll,Disabled
0,1052,svchost.exe,0x91e3c420,0x751b0000,0x751f3fff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x86718188,\\Windows\\System32\\dnsapi.dll,Disabled
0,1052,svchost.exe,0x86718210,0x752f0000,0x7532bfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x86718188,\\Windows\\System32\\mswsock.dll,Disabled
0,1052,svchost.exe,0x85fa3ba0,0x75820000,0x75827fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f1b50,\\Windows\\System32\\secur32.dll,Disabled
0,1052,svchost.exe,0x866d6d38,0x75510000,0x75526fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85fa3ba0,\\Windows\\System32\\bcrypt.dll,Disabled
0,1052,svchost.exe,0x866cacf0,0x75450000,0x75457fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x866d6d38,\\Windows\\System32\\credssp.dll,Disabled
0,1052,svchost.exe,0x824c4e00,0x75840000,0x7585afff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85fa3ba0,\\Windows\\System32\\sspicli.dll,Disabled
0,1052,svchost.exe,0x824ba350,0x75860000,0x758abfff,Vad ,PAGE_EXECUTE_WRITECOPY,4,0,0x824c4e00,\\Windows\\System32\\apphelp.dll,Disabled
0,1052,svchost.exe,0x824e0910,0x7f6f0000,0x7f7effff,Vad ,PAGE_READONLY,0,0,0x824df7e8,N/A,Disabled
0,1052,svchost.exe,0x824e6658,0x77210000,0x772bbfff,Vad ,PAGE_EXECUTE_WRITECOPY,8,0,0x824e0910,\\Windows\\System32\\msvcrt.dll,Disabled
0,1052,svchost.exe,0x824e6458,0x76220000,0x762c0fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e6658,\\Windows\\System32\\rpcrt4.dll,Disabled
0,1052,svchost.exe,0x824e1618,0x75e40000,0x75f13fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e6458,\\Windows\\System32\\kernel32.dll,Disabled
0,1052,svchost.exe,0x85cd2570,0x759a0000,0x759abfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e1618,\\Windows\\System32\\msasn1.dll,Disabled
0,1052,svchost.exe,0x824f1d58,0x75920000,0x7592dfff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x85cd2570,\\Windows\\System32\\RpcRtRemote.dll,Disabled
0,1052,svchost.exe,0x864400d0,0x758c0000,0x7591efff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f1d58,\\Windows\\System32\\sxs.dll,Disabled
0,1052,svchost.exe,0x85645d50,0x75930000,0x7593afff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824f1d58,\\Windows\\System32\\profapi.dll,Disabled
0,1052,svchost.exe,0x866d7c70,0x75a40000,0x75b5cfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x85cd2570,\\Windows\\System32\\crypt32.dll,Disabled
0,1052,svchost.exe,0x824e0a60,0x75b60000,0x75ba9fff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x866d7c70,\\Windows\\System32\\KernelBase.dll,Disabled
0,1052,svchost.exe,0x86510320,0x76150000,0x76184fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e1618,\\Windows\\System32\\ws2_32.dll,Disabled
0,1052,svchost.exe,0x824e6288,0x760b0000,0x7614cfff,Vad ,PAGE_EXECUTE_WRITECOPY,3,0,0x86510320,\\Windows\\System32\\usp10.dll,Disabled
0,1052,svchost.exe,0x824f1568,0x76190000,0x76212fff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x86510320,\\Windows\\System32\\clbcatq.dll,Disabled
0,1052,svchost.exe,0x824e5868,0x762f0000,0x763b8fff,Vadm,PAGE_EXECUTE_WRITECOPY,2,0,0x824e6458,\\Windows\\System32\\user32.dll,Disabled
0,1052,svchost.exe,0x824e5c98,0x762d0000,0x762eefff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e5868,\\Windows\\System32\\imm32.dll,Disabled
0,1052,svchost.exe,0x824e63a8,0x763c0000,0x7651bfff,Vad ,PAGE_EXECUTE_WRITECOPY,5,0,0x824e5868,\\Windows\\System32\\ole32.dll,Disabled
0,1052,svchost.exe,0x824f9860,0x77200000,0x77205fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824e63a8,\\Windows\\System32\\nsi.dll,Disabled
0,1052,svchost.exe,0x824df4b8,0x777e0000,0x7791bfff,Vad ,PAGE_EXECUTE_WRITECOPY,9,0,0x824e6658,\\Windows\\System32\\ntdll.dll,Disabled
0,1052,svchost.exe,0x824e62d0,0x774d0000,0x774d9fff,Vad ,PAGE_EXECUTE_WRITECOPY,2,0,0x824df4b8,\\Windows\\System32\\lpk.dll,Disabled
