TreeDepth,Offset,Name,Size
0,0x3e5264f0,\\Program Files\\Internet Explorer\\ieproxy.dll,128
0,0x3e526e00,\\Windows\\System32\\en-US\\wmploc.DLL.mui,128
0,0x3e5c7180,\\Users\\Hoxed\\Contacts\\Hoxed.contact,128
0,0x3e5c7238,\\Windows\\Fonts\\taileb.ttf,128
0,0x3e5c7490,\\ProgramData\\Microsoft\\Windows Defender\\Definition Updates\\Updates,128
0,0x3e5c7538,\\Windows\\System32\\config\\TxR\\{6cced301-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms,128
0,0x3e5c7aa8,\\Windows\\System32\\gpapi.dll,128
0,0x3e5cb9b0,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\Accessories\\Notepad.lnk,128
0,0x3e5cbf80,\\Windows\\assembly\\GAC_32\\System.Data\\2.0.0.0__b77a5c561934e089\\System.Data.dll,128
0,0x3e5e82f8,\\Windows\\System32\\config\\SYSTEM,128
0,0x3e5ed458,\\Windows\\inf\\netmscli.inf,128
0,0x3e5ed5d8,\\Windows\\inf\\netsstpt.inf,128
0,0x3e5ed7c0,\\Windows\\inf\\netavpnt.inf,128
0,0x3e5ed930,\\Windows\\inf\\netbrdgm.inf,128
0,0x3e60e4a8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-RemoteApplications-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e60e570,\\Windows\\System32\\loadperf.dll,128
0,0x3e60ecf8,\\Windows\\System32\\gdi32.dll,128
0,0x3e618690,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e6187d0,\\Windows\\System32\\bthci.dll,128
0,0x3e618980,\\Program Files\\Common Files\\System\\wab32.dll,128
0,0x3e618b38,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\00010003.ci,128
0,0x3e618f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-RemoteApplications-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e6312f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WinOcr-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e631440,\\Windows\\SoftwareDistribution\\DataStore\\Logs\\edb.chk,128
0,0x3e631cd0,\\Windows\\System32\\esrb.rs,128
0,0x3e632378,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-VirtualXP-Licensing-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e632780,\\Windows\\System32\\wuauclt.exe,128
0,0x3e632a48,\\Windows\\System32\\NlsData0013.dll,128
0,0x3e635210,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsFoundation-LanguagePack-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e6352c8,\\Windows\\System32\\kernel32.dll,128
0,0x3e635618,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Default Programs.lnk,128
0,0x3e635c90,\\Windows\\System32\\RacEngn.dll,128
0,0x3e635f80,\\Windows\\System32\\d3d10.dll,128
0,0x3e63e228,\\Windows\\System32\\wbem\\WmiPrvSE.exe,128
0,0x3e6415a0,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\00010003.dir,128
0,0x3e641b20,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Windows Update.lnk,128
0,0x3e641c88,\\Windows\\Fonts\\sylfaen.ttf,128
0,0x3e645280,\\Windows\\System32\\mssvp.dll,128
0,0x3e645338,\\Windows\\Fonts\\upcil.ttf,128
0,0x3e645660,\\Windows\\System32\\wdi\\LogFiles\\WdiContextLog.etl.002,128
0,0x3e645f80,\\W32TIME_ALT,128
0,0x3e64aca0,\\Windows\\System32\\werconcpl.dll,128
0,0x3e64aec8,\\Windows\\System32\\adtschema.dll,128
0,0x3e64d4e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e64d868,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e64db18,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Accessories\\Calculator.lnk,128
0,0x3e64dec8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-UsbRedirector-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e6691e0,\\Windows\\System32\\config\\SYSTEM.LOG1,128
0,0x3e669468,\\Windows\\Fonts\\arabtype.ttf,128
0,0x3e669570,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Administrative Tools\\Windows PowerShell Modules.lnk,128
0,0x3e66e270,\\ProgramData\\Microsoft\\RAC\\StateData\\RacDatabase.sdf,128
0,0x3e66eb00,\\Windows\\assembly\\NativeImages_v2.0.50727_32\\EventViewer\\654c5baca16d72756296ab1d927ea4a8\\EventViewer.ni.dll,128
0,0x3e66ed20,\\$Directory,128
0,0x3e66ef80,\\Windows\\System32\\WinSATAPI.dll,128
0,0x3e671238,\\Windows\\System32\\drivers\\dxgkrnl.sys,128
0,0x3e6712e0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnsh002.cat,128
0,0x3e6714b8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnrc00b.cat,128
0,0x3e671970,\\Windows\\System32\\nsi.dll,128
0,0x3e671a18,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnrc00c.cat,128
0,0x3e671bf0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnrc007.cat,128
0,0x3e671e50,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnrc00a.cat,128
0,0x3e67b6d0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-WMIProvider-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e67d028,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-WMIProvider-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e67d208,\\Windows\\System32\\wsqmcons.exe,128
0,0x3e67d4f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-WMIProvider-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e67e530,\\Windows\\Fonts\\browau.ttf,128
0,0x3e67ed68,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-WMIProvider-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e681190,\\Windows\\System32\\qmgr.dll,128
0,0x3e681270,\\Windows\\System32\\en-US\\browser.dll.mui,128
0,0x3e681368,\\$Directory,128
0,0x3e681988,\\$Directory,128
0,0x3e681b60,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e6e1290,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e6e1de0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e6f5038,\\Windows\\System32\\wdi\\LogFiles\\BootCKCL.etl,128
0,0x3e6f54d8,\\Windows\\Fonts\\lvnmbd.ttf,128
0,0x3e6f5c68,\\Windows\\System32\\catroot2\\{127D0A1D-4EF2-11D1-8608-00C04FC295EE}\\catdb,128
0,0x3e6f5e80,\\Users\\Hoxed\\Favorites\\Microsoft Websites\\Microsoft At Home.url,128
0,0x3e707380,\\Program Files\\Common Files\\System\\wab32.dll,128
0,0x3e707b38,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TFTP-Client-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e707d48,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Administrative Tools\\services.lnk,128
0,0x3e7133a8,\\Windows\\System32\\sqlceqp30.dll,128
0,0x3e713520,\\Program Files\\Windows Defender\\MsMpRes.dll,128
0,0x3e729840,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Tuner-Drivers-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e73d100,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-UltimateEdition-wrapper~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e73dd98,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Tuner-Drivers-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e754038,\\$Directory,128
0,0x3e754508,\\Windows\\System32\\mfps.dll,128
0,0x3e77f428,\\Windows\\System32\\drivers\\usbhub.sys,128
0,0x3e77fb38,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsFoundation-LanguagePack-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e77ff80,\\Windows\\Fonts\\upcdl.ttf,128
0,0x3e781590,\\W32TIME_ALT,128
0,0x3e781748,\\Windows\\Fonts\\nyala.ttf,128
0,0x3e781a20,\\Windows,128
0,0x3e785438,\\Windows\\System32\\drivers\\CompositeBus.sys,128
0,0x3e7859f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsMediaPlayer-Troubleshooters-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e785dc8,\\$ConvertToNonresident,128
0,0x3e785f80,\\Windows\\Fonts\\comic.ttf,128
0,0x3e7962e0,\\Windows\\System32\\msoert2.dll,128
0,0x3e796ba8,\\Windows\\System32\\en-US\\wuaueng.dll.mui,128
0,0x3e7a4038,\\Windows\\inf\\setupapi.dev.log,128
0,0x3e7a49e0,\\Windows\\System32\\mmcndmgr.dll,128
0,0x3e7a4c78,\\Windows\\assembly\\NativeImages_v2.0.50727_32\\System.Configuration\\bc09ad2d49d8535371845cd7532f9271\\System.Configuration.ni.dll,128
0,0x3e7ab698,\\Windows\\System32\\drivers\\usbccgp.sys,128
0,0x3e7ab7b8,\\Windows\\System32\\en-US\\sppuinotify.dll.mui,128
0,0x3e7aba20,\\Windows\\System32\\sppuinotify.dll,128
0,0x3e7bc1a0,\\Windows\\System32\\wbem\\WmiPrvSD.dll,128
0,0x3e7bc540,\\Windows\\System32\\taskbarcpl.dll,128
0,0x3e7bc5f8,\\Windows\\Fonts\\arialbd.ttf,128
0,0x3e7bcd08,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Recent,128
0,0x3e7c2490,\\Windows\\System32\\imageres.dll,128
0,0x3e7c2780,\\$Directory,128
0,0x3e7ca268,\\Windows\\Fonts\\vrindab.ttf,128
0,0x3e7caf80,\\Windows\\System32\\sc.exe,128
0,0x3e7cd2d8,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000001.regtrans-ms,128
0,0x3e7cdb08,\\Windows\\System32\\Wldap32.dll,128
0,0x3e7d1348,\\Windows\\Microsoft.NET\\Framework\\v3.0\\Windows Communication Foundation\\ServiceModelInstallRC.dll,128
0,0x3e7d1468,\\Windows\\System32\\drivers\\hwpolicy.sys,128
0,0x3e7d1678,\\Windows\\System32\\IKEEXT.DLL,128
0,0x3e7d1be8,\\Windows\\System32\\en-US\\listsvc.dll.mui,128
0,0x3e7d1d98,\\Windows\\System32\\provsvc.dll,128
0,0x3e7d1eb8,\\Windows\\System32\\ListSvc.dll,128
0,0x3e7d5cb0,\\$Directory,128
0,0x3e7df228,\\Windows\\Fonts\\estre.ttf,128
0,0x3e7df510,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsMediaPlayer-Troubleshooters-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e7e1320,\\Windows\\Fonts\\vrinda.ttf,128
0,0x3e7e1d18,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsMediaPlayer-Troubleshooters-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e7e3988,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WinOcr-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e7e3b60,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WinOcr-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e7e5258,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr003.cat,128
0,0x3e7e5430,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~ja-JP~6.1.7601.17514.cat,128
0,0x3e7e5558,\\Windows\\System32\\rpcrt4.dll,128
0,0x3e7e5868,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~fr-FR~6.1.7601.17514.cat,128
0,0x3e7e5ac8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e7e5ca0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e7f30c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-WindowsMediaPlayer-Troubleshooters-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e7f33e8,\\$Directory,128
0,0x3e7f3658,\\Windows\\System32\\C_1255.NLS,128
0,0x3e7f38e8,\\Windows\\System32\\wscapi.dll,128
0,0x3e7f3c80,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\CiAB0002.002,128
0,0x3e7f43e8,\\Program Files\\VMware\\VMware Tools\\icudt44l.dat,128
0,0x3e7f4c70,\\Windows\\System32\\drivers\\compbatt.sys,128
0,0x3e7f4e48,\\Windows\\System32\\drivers\\vdrvroot.sys,128
0,0x3e7f4f80,\\Windows\\System32\\drivers\\partmgr.sys,128
0,0x3e7fd038,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\desktop.ini,128
0,0x3e7fd448,\\Windows\\Temp\\vmware-vmusr.log,128
0,0x3e7fd500,\\ProgramData\\Microsoft\\Windows\\Start Menu\\desktop.ini,128
0,0x3e7fd680,\\Users\\Hoxed\\AppData\\Roaming\\Microsoft\\Windows\\Start Menu\\Programs\\desktop.ini,128
0,0x3e7fdb18,\\Windows\\System32\\en-US\\accessibilitycpl.dll.mui,128
0,0x3e7fde88,\\Windows\\System32\\en-US\\wucltux.dll.mui,128
0,0x3e803258,\\Windows\\System32\\drivers\\wanarp.sys,128
0,0x3e8038d8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-StorageService-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e803ab0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-StorageService-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e805730,\\Windows\\System32\\drivers\\mssmbios.sys,128
0,0x3e8092a8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Telnet-Server-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e8094b0,\\Windows\\System32\\usbceip.dll,128
0,0x3e809760,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Telnet-Server-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e809bd0,\\Windows\\Fonts\\ebrima.ttf,128
0,0x3e809f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Telnet-Server-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e814390,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-MiscRedirection-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e8160f0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-MiscRedirection-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e8162c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-TerminalServices-MiscRedirection-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e816910,\\Windows\\System32\\drivers\\raspppoe.sys,128
0,0x3e818610,\\$Directory,128
0,0x3e8187e0,\\$Extend\\$RmMetadata\\$TxfLog\\$TxfLog.blf,128
0,0x3e81a108,\\Windows\\System32\\drivers\\rassstp.sys,128
0,0x3e81abd8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-VirtualPC-USB-RPM-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e81d130,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-UltimateEdition~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e81dc00,\\Windows\\System32\\drivers\\serenum.sys,128
0,0x3e81fd20,\\Windows\\System32\\tzres.dll,128
0,0x3e820028,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky002.cat,128
0,0x3e820398,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky006.cat,128
0,0x3e8205f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky007.cat,128
0,0x3e820958,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky004.cat,128
0,0x3e820a80,\\Windows\\System32\\user32.dll,128
0,0x3e820bb8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky005.cat,128
0,0x3e8212d0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnle003.cat,128
0,0x3e8217a0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky009.cat,128
0,0x3e8218c8,\\Windows\\System32\\imm32.dll,128
0,0x3e821a00,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnle002.cat,128
0,0x3e821bd8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnky008.cat,128
0,0x3e823410,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GroupPolicy-ClientTools-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e8235e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GroupPolicy-ClientExtensions-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e8236e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~es-ES~6.1.7601.17514.cat,128
0,0x3e823b48,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GroupPolicy-ClientExtensions-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e823d20,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GPUPipeline-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e823f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-GroupPolicy-ClientExtensions-Package~31bf3856ad364e35~x86~en-US~6.1.7600.16385.cat,128
0,0x3e824168,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-InternetExplorer-Optional-Package-wrapper~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e8245a0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Indexing-Service-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e824b28,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Indexing-Service-Package~31bf3856ad364e35~x86~~6.1.7600.16385.cat,128
0,0x3e824d00,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Indexing-Service-Package~31bf3856ad364e35~x86~en-US~6.1.7601.17514.cat,128
0,0x3e828038,\\$Directory,128
0,0x3e828a30,\\Users\\Hoxed\\Links\\RecentPlaces.lnk,128
0,0x3e828b08,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\CiAD0002.001,128
0,0x3e828f08,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-UltimateEdition~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e82a100,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr006.cat,128
0,0x3e82a490,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr005.cat,128
0,0x3e82a6f0,\\Windows\\System32\\drivers\\i8042prt.sys,128
0,0x3e82a8c8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr004.cat,128
0,0x3e82a9f0,\\Windows\\System32\\ws2_32.dll,128
0,0x3e82adc8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr002.cat,128
0,0x3e82aef0,\\Windows\\System32\\clbcatq.dll,128
0,0x3e82c470,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976932~31bf3856ad364e35~x86~~6.1.0.17514.cat,128
0,0x3e82c598,\\Windows\\System32\\drivers\\CmBatt.sys,128
0,0x3e82c840,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976902~31bf3856ad364e35~x86~~6.1.1.17514.cat,128
0,0x3e82c918,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976933~31bf3856ad364e35~x86~de-DE~6.1.7601.17514.cat,128
0,0x3e82ca88,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Package_for_KB976902_RTM~31bf3856ad364e35~x86~~6.1.1.17514.cat,128
0,0x3e82ead0,\\Endpoint,128
0,0x3e82ec38,\\Program Files\\7-Zip\\7-zip.dll,128
0,0x3e82eda8,\\Users\\Hoxed\\Favorites\\Links for United States\\USA.gov.url,128
0,0x3e82f250,\\Windows\\System32\\drivers\\usbport.sys,128
0,0x3e82f4f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr00a.cat,128
0,0x3e82f5a0,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnca00a.cat,128
0,0x3e82f778,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr009.cat,128
0,0x3e82fc58,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr007.cat,128
0,0x3e82feb8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\prnbr008.cat,128
0,0x3e831290,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-Shell-InboxGames-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
0,0x3e8314f8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-InternetExplorer-Package~31bf3856ad364e35~x86~~8.0.7600.16385.cat,128
0,0x3e831758,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-InternetExplorer-Package~31bf3856ad364e35~x86~~8.0.7601.17514.cat,128
0,0x3e831930,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-InternetExplorer-Package~31bf3856ad364e35~x86~en-US~8.0.7601.17514.cat,128
0,0x3e831f80,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-InternetExplorer-Optional-Package~31bf3856ad364e35~x86~~8.0.7601.17514.cat,128
0,0x3e8325e8,\\Windows\\System32\\catroot\\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\\Microsoft-Windows-MobilePC-Client-LocationBasic-Package~31bf3856ad364e35~x86~~6.1.7601.17514.cat,128
