TreeDepth,Plugin,Description,CreatedDate,ModifiedDate,AccessedDate,ChangedDate
0,MFTScan,MFT FILE_NAME entry for consolab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for consolaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constan.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constan.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constan.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constan.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constan.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constani.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constani.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constani.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constani.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constani.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for constanz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbel.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbel.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbel.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbel.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbel.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelb.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbeli.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbeli.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbeli.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbeli.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbeli.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for corbelz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordia.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-f..-truetype-cordianew_31bf3856ad364e35_6.1.7600.16385_none_8266ad0849e48838_cordia.ttf_6873986a,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X843F2~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordia.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordia.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordia.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordia.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-f..-truetype-cordianew_31bf3856ad364e35_6.1.7600.16385_none_8266ad0849e48838_cordiab.ttf_6fc99b08,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X8051F~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiab.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-f..-truetype-cordianew_31bf3856ad364e35_6.1.7600.16385_none_8266ad0849e48838_cordiai.ttf_6f8a8b87,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X8F488~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiai.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiau.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiau.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiau.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiau.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiau.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaub.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaub.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaub.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaub.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaub.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaui.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaui.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaui.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaui.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaui.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiauz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiauz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiauz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiauz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiauz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-f..-truetype-cordianew_31bf3856ad364e35_6.1.7600.16385_none_8266ad0849e48838_cordiaz.ttf_6ef165e0,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X8AC0C~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for cordiaz.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for coue1255.fon,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for coue1255.fon,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for coue1255.fon,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for coue1255.fon,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for coue1255.fon,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X8848C~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-font-truetype-daunpenh_31bf3856ad364e35_6.1.7601.17514_none_09cc183682078579_daunpenh.ttf_f02ee377,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for daunpenh.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for david.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for david.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for david.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for david.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for david.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for davidbd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for davidbd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for davidbd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for davidbd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for davidbd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for desktop.ini,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for desktop.ini,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for desktop.ini,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for desktop.ini,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for desktop.ini,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-font-bitmap-terminal_31bf3856ad364e35_6.1.7600.16385_none_1445af0822b021cd_dosapp.fon_f239c304,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X80112~1.FON,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrima.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrima.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrima.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrima.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrima.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for x86_microsoft-windows-font-truetype-ebrima_31bf3856ad364e35_6.1.7600.16385_none_ce5224d1bd5c9a82_ebrima.ttf_8897b9ba,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for X8DDC8~1.TTF,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrimabd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrimabd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
0,MFTScan,MFT FILE_NAME entry for ebrimabd.ttf,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 ,2023-04-25 01:33:03.000000 
