TreeDepth,PID,Process,Base,Size,Name,Path,LoadTime,Fileoutput
0,936,svchost.exe,0x6fbb0000,0x1b000,browser.dll,c:\\windows\\system32\\browser.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x71130000,0x116000,VSSAPI.DLL,C:\\Windows\\system32\\VSSAPI.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x71120000,0x10000,VssTrace.DLL,C:\\Windows\\system32\\VssTrace.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x74040000,0xf000,samcli.dll,C:\\Windows\\system32\\samcli.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fab0000,0xc2000,wbemcore.dll,C:\\Windows\\system32\\wbem\\wbemcore.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fa60000,0x44000,esscli.dll,C:\\Windows\\system32\\wbem\\esscli.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fca0000,0x96000,FastProx.dll,C:\\Windows\\system32\\wbem\\FastProx.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fc80000,0x18000,NTDSAPI.dll,C:\\Windows\\system32\\NTDSAPI.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fa50000,0xf000,wbemsvc.dll,C:\\Windows\\system32\\wbem\\wbemsvc.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x75440000,0xe000,devrtl.DLL,C:\\Windows\\system32\\devrtl.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x71d50000,0x6000,SSCORE.DLL,C:\\Windows\\system32\\SSCORE.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6fa10000,0x3b000,CLUSAPI.DLL,C:\\Windows\\system32\\CLUSAPI.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x755f0000,0x11000,cryptdll.dll,C:\\Windows\\system32\\cryptdll.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x71d30000,0x14000,RESUTILS.DLL,C:\\Windows\\system32\\RESUTILS.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f950000,0x16000,NCI.dll,C:\\Windows\\system32\\NCI.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f930000,0x17000,wmiutils.dll,C:\\Windows\\system32\\wbem\\wmiutils.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f8e0000,0x4c000,repdrvfs.dll,C:\\Windows\\system32\\wbem\\repdrvfs.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f7f0000,0x81000,wmiprvsd.dll,C:\\Windows\\system32\\wbem\\wmiprvsd.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f7e0000,0xf000,NCObjAPI.DLL,C:\\Windows\\system32\\NCObjAPI.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f780000,0x56000,wbemess.dll,C:\\Windows\\system32\\wbem\\wbemess.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x72780000,0xd000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x72760000,0x12000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x75490000,0x15000,SPINF.dll,C:\\Windows\\system32\\SPINF.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f6c0000,0x5a000,netprofm.dll,C:\\Windows\\System32\\netprofm.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x751b0000,0x44000,DNSAPI.dll,C:\\Windows\\system32\\DNSAPI.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x6f6b0000,0x6000,rasadhlp.dll,C:\\Windows\\system32\\rasadhlp.dll,2023-04-24 14:41:40.000000 ,Disabled
0,936,svchost.exe,0x74000000,0x8000,npmproxy.dll,C:\\Windows\\System32\\npmproxy.dll,2023-04-24 14:41:41.000000 ,Disabled
0,936,svchost.exe,0x731a0000,0x12000,aelupsvc.dll,c:\\windows\\system32\\aelupsvc.dll,2023-04-24 14:41:44.000000 ,Disabled
0,936,svchost.exe,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:44.000000 ,Disabled
0,936,svchost.exe,0x71d10000,0x10000,ncprov.dll,C:\\Windows\\system32\\wbem\\ncprov.dll,2023-04-24 14:43:24.000000 ,Disabled
0,936,svchost.exe,0x69da0000,0x1d6000,wuaueng.dll,c:\\windows\\system32\\wuaueng.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x73870000,0x1a3000,ESENT.dll,c:\\windows\\system32\\ESENT.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x73310000,0x51000,WINSPOOL.DRV,c:\\windows\\system32\\WINSPOOL.DRV,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x70fa0000,0x58000,WINHTTP.dll,c:\\windows\\system32\\WINHTTP.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x70f50000,0x4f000,webio.dll,c:\\windows\\system32\\webio.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x71a70000,0x15000,Cabinet.dll,c:\\windows\\system32\\Cabinet.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x71a60000,0xc000,mspatcha.dll,c:\\windows\\system32\\mspatcha.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x77980000,0x5000,psapi.dll,C:\\Windows\\system32\\psapi.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x754f0000,0x6000,WMsgAPI.dll,C:\\Windows\\system32\\WMsgAPI.dll,2023-04-24 14:43:41.000000 ,Disabled
0,936,svchost.exe,0x71dd0000,0x61000,wer.dll,C:\\Windows\\system32\\wer.dll,2023-04-24 14:44:27.000000 ,Disabled
0,936,svchost.exe,0x6eff0000,0x52000,RasApi32.dll,C:\\Windows\\system32\\RasApi32.dll,2023-04-24 14:49:12.000000 ,Disabled
0,936,svchost.exe,0x6efd0000,0x15000,rasman.dll,C:\\Windows\\system32\\rasman.dll,2023-04-24 14:49:12.000000 ,Disabled
0,936,svchost.exe,0x73c80000,0x47000,ES.DLL,C:\\Windows\\system32\\ES.DLL,2023-04-24 14:49:12.000000 ,Disabled
0,936,svchost.exe,0x72820000,0x12000,mmcss.dll,c:\\windows\\system32\\mmcss.dll,2023-04-24 14:49:15.000000 ,Disabled
0,936,svchost.exe,0x73e50000,0x7000,AVRT.dll,c:\\windows\\system32\\AVRT.dll,2023-04-24 14:49:15.000000 ,Disabled
0,936,svchost.exe,0x73520000,0xf000,appinfo.dll,c:\\windows\\system32\\appinfo.dll,2023-04-24 14:50:13.000000 ,Disabled
0,936,svchost.exe,0x6f720000,0x4a000,hnetcfg.dll,C:\\Windows\\system32\\hnetcfg.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x6fc40000,0xa000,wbemprox.dll,C:\\Windows\\system32\\wbem\\wbemprox.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x71d60000,0x67000,netcfgx.dll,C:\\Windows\\system32\\netcfgx.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x72ad0000,0xd000,ndiscapCfg.dll,C:\\Windows\\system32\\ndiscapCfg.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x6a920000,0x17000,rascfg.dll,C:\\Windows\\system32\\rascfg.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x6f650000,0x29000,MPRAPI.dll,C:\\Windows\\system32\\MPRAPI.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x6a2d0000,0x30000,tcpipcfg.dll,C:\\Windows\\system32\\tcpipcfg.dll,2023-04-24 14:55:49.000000 ,Disabled
0,936,svchost.exe,0x71f10000,0x4e000,actxprxy.dll,C:\\Windows\\system32\\actxprxy.dll,2023-04-24 14:55:49.000000 ,Disabled
0,1052,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\system32\\svchost.exe,N/A,Disabled
0,1052,svchost.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,1052,svchost.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x73c80000,0x47000,es.dll,c:\\windows\\system32\\es.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x775e0000,0x8f000,OLEAUT32.dll,C:\\Windows\\system32\\OLEAUT32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x75330000,0x16000,CRYPTSP.dll,C:\\Windows\\system32\\CRYPTSP.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x750d0000,0x3b000,rsaenh.dll,C:\\Windows\\system32\\rsaenh.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x76190000,0x83000,CLBCatQ.DLL,C:\\Windows\\system32\\CLBCatQ.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x73c00000,0x8000,nsisvc.dll,c:\\windows\\system32\\nsisvc.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1052,svchost.exe,0x758c0000,0x5f000,SXS.DLL,C:\\Windows\\system32\\SXS.DLL,2023-04-24 14:41:40.000000 ,Disabled
0,1052,svchost.exe,0x74150000,0x15000,wdi.dll,c:\\windows\\system32\\wdi.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x740a0000,0x90000,perftrack.dll,C:\\Windows\\system32\\perftrack.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x71dd0000,0x61000,wer.dll,C:\\Windows\\system32\\wer.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x742c0000,0x13000,dwmapi.dll,C:\\Windows\\system32\\dwmapi.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x75820000,0x8000,Secur32.dll,C:\\Windows\\system32\\Secur32.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x75840000,0x1b000,SSPICLI.DLL,C:\\Windows\\system32\\SSPICLI.DLL,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74020000,0x12000,AEPIC.dll,C:\\Windows\\system32\\AEPIC.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74180000,0x3000,sfc.dll,C:\\Windows\\system32\\sfc.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74090000,0xd000,sfc_os.DLL,C:\\Windows\\system32\\sfc_os.DLL,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74ce0000,0x9000,VERSION.dll,C:\\Windows\\system32\\VERSION.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x75860000,0x4c000,apphelp.dll,C:\\Windows\\system32\\apphelp.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x6f6c0000,0x5a000,netprofm.dll,c:\\windows\\system32\\netprofm.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x73e40000,0x10000,nlaapi.dll,c:\\windows\\system32\\nlaapi.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74000000,0x8000,npmproxy.dll,C:\\Windows\\System32\\npmproxy.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x73c30000,0x1c000,IPHLPAPI.DLL,C:\\Windows\\system32\\IPHLPAPI.DLL,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x73c20000,0x7000,WINNSI.DLL,C:\\Windows\\system32\\WINNSI.DLL,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74f50000,0x16000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,2023-04-24 14:41:41.000000 ,Disabled
0,1052,svchost.exe,0x74630000,0xf5000,PROPSYS.dll,C:\\Windows\\system32\\PROPSYS.dll,2023-04-24 14:41:42.000000 ,Disabled
0,1052,svchost.exe,0x6d590000,0x6000,fdphost.dll,c:\\windows\\system32\\fdphost.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d410000,0x1c000,fdwsd.dll,C:\\Windows\\system32\\fdwsd.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x73ce0000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x75510000,0x17000,bcrypt.dll,C:\\Windows\\system32\\bcrypt.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x77920000,0x57000,SHLWAPI.dll,C:\\Windows\\system32\\SHLWAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d3b0000,0x2e000,MLANG.dll,C:\\Windows\\system32\\MLANG.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d500000,0x73000,wsdapi.dll,C:\\Windows\\system32\\wsdapi.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d430000,0xc2000,webservices.dll,C:\\Windows\\system32\\webservices.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x74cf0000,0x76000,FirewallAPI.dll,C:\\Windows\\system32\\FirewallAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x70fa0000,0x58000,WINHTTP.dll,C:\\Windows\\system32\\WINHTTP.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x70f50000,0x4f000,webio.dll,C:\\Windows\\system32\\webio.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d390000,0x15000,fdssdp.dll,C:\\Windows\\system32\\fdssdp.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x70e20000,0xd000,SSDPAPI.dll,C:\\Windows\\system32\\SSDPAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6c980000,0xa000,fdproxy.dll,C:\\Windows\\system32\\fdproxy.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x75010000,0x3d000,bcryptprimitives.dll,C:\\Windows\\system32\\bcryptprimitives.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x72780000,0xd000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x72760000,0x12000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x752f0000,0x3c000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x752e0000,0x6000,wship6.dll,C:\\Windows\\System32\\wship6.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x712b0000,0x6000,wshqos.dll,C:\\Windows\\System32\\wshqos.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x74d70000,0x5000,wshtcpip.DLL,C:\\Windows\\system32\\wshtcpip.DLL,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x74290000,0x2f000,XmlLite.dll,C:\\Windows\\system32\\XmlLite.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x75450000,0x8000,credssp.dll,C:\\Windows\\system32\\credssp.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x751b0000,0x44000,DNSAPI.dll,C:\\Windows\\system32\\DNSAPI.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6d3e0000,0x2b000,FunDisc.dll,C:\\Windows\\system32\\FunDisc.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6c990000,0x158000,msxml6.dll,C:\\Windows\\System32\\msxml6.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6b240000,0x2b000,ieproxy.dll,C:\\Program Files\\Internet Explorer\\ieproxy.dll,2023-04-24 14:41:46.000000 ,Disabled
0,1052,svchost.exe,0x6ed00000,0x10000,napinsp.dll,C:\\Windows\\system32\\napinsp.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x6ece0000,0x12000,pnrpnsp.dll,C:\\Windows\\system32\\pnrpnsp.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x6ecd0000,0x8000,winrnr.dll,C:\\Windows\\System32\\winrnr.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x6ecc0000,0xd000,wshbth.dll,C:\\Windows\\system32\\wshbth.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x6f6b0000,0x6000,rasadhlp.dll,C:\\Windows\\system32\\rasadhlp.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x727a0000,0x38000,fwpuclnt.dll,C:\\Windows\\System32\\fwpuclnt.dll,2023-04-24 14:41:47.000000 ,Disabled
0,1052,svchost.exe,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:44:39.000000 ,Disabled
0,1052,svchost.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:44:39.000000 ,Disabled
0,1052,svchost.exe,0x73d40000,0x9000,dsrole.dll,C:\\Windows\\system32\\dsrole.dll,2023-04-24 14:44:39.000000 ,Disabled
0,1120,svchost.exe,0x620000,0x8000,svchost.exe,C:\\Windows\\system32\\svchost.exe,N/A,Disabled
0,1120,svchost.exe,0x777e0000,0x13c000,ntdll.dll,C:\\Windows\\SYSTEM32\\ntdll.dll,N/A,Disabled
0,1120,svchost.exe,0x75e40000,0xd4000,kernel32.dll,C:\\Windows\\system32\\kernel32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x75b60000,0x4a000,KERNELBASE.dll,C:\\Windows\\system32\\KERNELBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x77210000,0xac000,msvcrt.dll,C:\\Windows\\system32\\msvcrt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x772c0000,0x19000,sechost.dll,C:\\Windows\\SYSTEM32\\sechost.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x76220000,0xa1000,RPCRT4.dll,C:\\Windows\\system32\\RPCRT4.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x763c0000,0x15c000,ole32.dll,C:\\Windows\\system32\\ole32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x77480000,0x4e000,GDI32.dll,C:\\Windows\\system32\\GDI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x762f0000,0xc9000,USER32.dll,C:\\Windows\\system32\\USER32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x774d0000,0xa000,LPK.dll,C:\\Windows\\system32\\LPK.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x760b0000,0x9d000,USP10.dll,C:\\Windows\\system32\\USP10.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x762d0000,0x1f000,IMM32.DLL,C:\\Windows\\system32\\IMM32.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x77710000,0xcc000,MSCTF.dll,C:\\Windows\\system32\\MSCTF.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x758b0000,0xc000,CRYPTBASE.dll,C:\\Windows\\system32\\CRYPTBASE.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x77670000,0xa0000,ADVAPI32.dll,C:\\Windows\\system32\\ADVAPI32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x727e0000,0x23000,dnsrslvr.dll,c:\\windows\\system32\\dnsrslvr.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x76150000,0x35000,WS2_32.dll,C:\\Windows\\system32\\WS2_32.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x77200000,0x6000,NSI.dll,C:\\Windows\\system32\\NSI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x751b0000,0x44000,DNSAPI.dll,c:\\windows\\system32\\DNSAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x73c20000,0x7000,WINNSI.DLL,c:\\windows\\system32\\WINNSI.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x727a0000,0x38000,Fwpuclnt.dll,C:\\Windows\\system32\\Fwpuclnt.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x72790000,0x5000,dnsext.dll,C:\\Windows\\System32\\dnsext.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x74f70000,0x17000,USERENV.dll,C:\\Windows\\system32\\USERENV.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x75930000,0xb000,profapi.dll,C:\\Windows\\system32\\profapi.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x74f50000,0x16000,GPAPI.dll,C:\\Windows\\system32\\GPAPI.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x75920000,0xe000,RpcRtRemote.dll,C:\\Windows\\system32\\RpcRtRemote.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x752f0000,0x3c000,mswsock.dll,C:\\Windows\\system32\\mswsock.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x752e0000,0x6000,wship6.dll,C:\\Windows\\System32\\wship6.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x73c30000,0x1c000,iphlpapi.dll,C:\\Windows\\system32\\iphlpapi.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x72780000,0xd000,dhcpcsvc6.DLL,C:\\Windows\\system32\\dhcpcsvc6.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x72760000,0x12000,dhcpcsvc.DLL,C:\\Windows\\system32\\dhcpcsvc.DLL,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x74d70000,0x5000,wshtcpip.dll,C:\\Windows\\System32\\wshtcpip.dll,2023-04-24 14:41:38.000000 ,Disabled
0,1120,svchost.exe,0x71290000,0x17000,wkssvc.dll,c:\\windows\\system32\\wkssvc.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x74060000,0x9000,netutils.dll,c:\\windows\\system32\\netutils.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75400000,0x2b000,netjoin.dll,c:\\windows\\system32\\netjoin.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75840000,0x1b000,SspiCli.dll,C:\\Windows\\system32\\SspiCli.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x71250000,0x24000,cryptsvc.dll,c:\\windows\\system32\\cryptsvc.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x75a40000,0x11d000,CRYPT32.dll,C:\\Windows\\system32\\CRYPT32.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x759a0000,0xc000,MSASN1.dll,C:\\Windows\\system32\\MSASN1.dll,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x71130000,0x116000,VSSAPI.DLL,C:\\Windows\\system32\\VSSAPI.DLL,2023-04-24 14:41:39.000000 ,Disabled
0,1120,svchost.exe,0x73ce0000,0x14000,ATL.DLL,C:\\Windows\\system32\\ATL.DLL,2023-04-24 14:41:39.000000 ,Disabled
