TreeDepth,Tag,Offset,Layer,Name
0,symbol_table_name1!_FILE_OBJECT,0x3967c548,memory_layer,\\Windows\\Fonts\\andlso.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3967c8f0,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\2bd05ba6-988d-4bd3-a9cd-9a39f80af524
0,symbol_table_name1!_FILE_OBJECT,0x3967cb20,memory_layer,\\Windows\\System32\\midimap.dll
0,symbol_table_name1!_FILE_OBJECT,0x3967ccf8,memory_layer,\\SystemRoot\\System32\\Config\\TxR\\{6cced300-6e01-11de-8bed-001e0bcd1824}.TxR
0,symbol_table_name1!_FILE_OBJECT,0x39740188,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x39740408,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\e6f3a527-8b0b-43fa-94eb-584032761924
0,symbol_table_name1!_FILE_OBJECT,0x397409e0,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\f1369a11-e983-4458-b390-712efa1cba44
0,symbol_table_name1!_FILE_OBJECT,0x39740bf0,memory_layer,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\TextServicesFramework\\MsCtfMonitor
0,symbol_table_name1!_FILE_OBJECT,0x398fe318,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x398fe5e8,memory_layer,\\Windows\\System32\\msacm32.drv
0,symbol_table_name1!_FILE_OBJECT,0x398fe6a0,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\60158c7a-6808-42cd-95ee-afd9a57925db
0,symbol_table_name1!_FILE_OBJECT,0x398fe820,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\4040e761-8758-4007-b2fe-142b24bf4b16
0,symbol_table_name1!_KMUTANT,0x398fea50,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x398feb98,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\5b184694-64c3-4633-94c5-945b3fa561d6
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x39b4f070,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x39c0f840,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x39d4b3f8,memory_layer,\\Windows\\System32\\winevt\\Logs\\Security.evtx
0,symbol_table_name1!_FILE_OBJECT,0x39d4c0e8,memory_layer,\\lsass
0,symbol_table_name1!_FILE_OBJECT,0x39d4c390,memory_layer,\\Windows\\System32\\dsrole.dll
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x39f279a0,memory_layer,N/A
0,symbol_table_name1!_EPROCESS,0x3a1882f0,memory_layer,svchost.exe
0,symbol_table_name1!_FILE_OBJECT,0x3a1886d8,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_FILE_OBJECT,0x3a1887c0,memory_layer,\\Windows\\Fonts\\timesbd.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3a1889c0,memory_layer,\\Windows\\System32\\DHCPQEC.DLL
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3a2053e0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3a214700,memory_layer,\\Windows\\System32\\ktmw32.dll
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3a24d79a,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3a304978,memory_layer,\\Windows\\Fonts
0,symbol_table_name1!_FILE_OBJECT,0x3a304b48,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\AppData\\Local\\FontCache-System.dat
0,symbol_table_name1!_FILE_OBJECT,0x3a389330,memory_layer,\\Windows\\System32\\intl.cpl
0,symbol_table_name1!_FILE_OBJECT,0x3a3897f0,memory_layer,\\Windows\\System32\\WinSAT.exe
0,symbol_table_name1!_FILE_OBJECT,0x3a389928,memory_layer,\\Windows\\System32\\shacct.dll
0,symbol_table_name1!_FILE_OBJECT,0x3a389ca0,memory_layer,\\Windows\\System32\\DFDWiz.exe
0,symbol_table_name1!_FILE_OBJECT,0x3a389e80,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Winlogon%4Operational.evtx
0,symbol_table_name1!_LDR_DATA_TABLE_ENTRY,0x3a4f4410,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3a4f4be0,memory_layer,\\Windows\\System32\\drivers\\bthport.sys
0,symbol_table_name1!_FILE_OBJECT,0x3a4fb4f8,memory_layer,\\Windows\\System32\\cscapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3a584aa0,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3a68e180,memory_layer,\\Windows\\winsxs\\x86_microsoft.windows.c..-controls.resources_6595b64144ccf1df_6.0.7600.16385_en-us_581cd2bf5825dde9\\comctl32.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3a78edb0,memory_layer,\\Windows\\System32\\microsoft-windows-kernel-power-events.dll
0,symbol_table_name1!_FILE_OBJECT,0x3a7cd4b8,memory_layer,\\Users\\Public\\Pictures\\Sample Pictures\\Koala.jpg
0,symbol_table_name1!_FILE_OBJECT,0x3a7cd620,memory_layer,\\ProgramData\\Microsoft\\Search\\Data\\Applications\\Windows\\Projects\\SystemIndex\\Indexer\\CiFiles\\CiAD0002.002
0,symbol_table_name1!_KMUTANT,0x3a9740e0,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3a974280,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3a974bd0,memory_layer,N/A
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3aa00ce8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3aafc388,memory_layer,\\Windows\\Registration\\R000000000006.clb
0,symbol_table_name1!_KMUTANT,0x3aafc6a0,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3aafcab0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3aafcb68,memory_layer,\\Windows\\inf\\oem10.PNF
0,symbol_table_name1!_FILE_OBJECT,0x3adba288,memory_layer,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\PerfTrack\\BackgroundConfigSurveyor
0,symbol_table_name1!_FILE_OBJECT,0x3adba618,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3adba838,memory_layer,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\MemoryDiagnostic\\DecompressionFailureDetector
0,symbol_table_name1!_FILE_OBJECT,0x3adba9b8,memory_layer,\\Windows\\System32\\LogFiles\\Scm\\7d3c7871-a917-4ef0-82e8-5f0a96423051
0,symbol_table_name1!_FILE_OBJECT,0x3adbabb0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3ae98608,memory_layer,\\Windows\\Fonts\\simpbdo.ttf
0,symbol_table_name1!_KMUTANT,0x3ae989b8,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3ae98a08,memory_layer,N/A
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3b2c01e0,memory_layer,N/A
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3b2c0488,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b303240,memory_layer,\\Windows\\System32\\SndVolSSO.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b303d60,memory_layer,\\Windows\\inf\\setupapi.ev3
0,symbol_table_name1!_FILE_OBJECT,0x3b303e18,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Diagnosis-DPS%4Operational.evtx
0,symbol_table_name1!_FILE_OBJECT,0x3b303ed0,memory_layer,\\Windows\\System32\\uxtheme.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b39a000,memory_layer,\\Windows\\Resources\\Themes\\Aero\\aero.msstyles
0,symbol_table_name1!_FILE_OBJECT,0x3b39a428,memory_layer,\\Windows\\System32\\mf.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b39a570,memory_layer,\\Users\\Public\\Music\\Sample Music\\Maid with the Flaxen Hair.mp3
0,symbol_table_name1!_FILE_OBJECT,0x3b39a908,memory_layer,\\Windows\\System32\\UXInit.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b4954d0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3b495618,memory_layer,\\Windows\\System32\\WindowsPowerShell\\v1.0\\en-US\\powershell.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3b4957c8,memory_layer,\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe
0,symbol_table_name1!_FILE_OBJECT,0x3b495a68,memory_layer,\\Windows\\System32\\mycomput.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b495f48,memory_layer,\\Windows\\System32\\migwiz\\wet.dll
0,symbol_table_name1!_KMUTANT,0x3b5503d8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b550690,memory_layer,\\Windows\\System32\\input.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b550930,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3b550be8,memory_layer,\\Windows\\Fonts\\mriam.ttf
0,symbol_table_name1!_CMHIVE,0x3b557518,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b584378,memory_layer,\\Endpoint
0,symbol_table_name1!_EPROCESS,0x3b584728,memory_layer,svchost.exe
0,symbol_table_name1!_FILE_OBJECT,0x3b5c62e8,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Dhcp-Client%4Admin.evtx
0,symbol_table_name1!_KMUTANT,0x3b5c6e28,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b5c6f48,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\AppData\\Local\\lastalive1.dat
0,symbol_table_name1!_FILE_OBJECT,0x3b60f928,memory_layer,\\Windows\\System32\\uDWM.dll
0,symbol_table_name1!_FILE_OBJECT,0x3b60fdc8,memory_layer,\\Windows\\System32\\FWPUCLNT.DLL
0,symbol_table_name1!_FILE_OBJECT,0x3b659ba8,memory_layer,\\ProgramData\\Microsoft\\Windows\\Start Menu\\Programs\\Sidebar.lnk
0,symbol_table_name1!_FILE_OBJECT,0x3b659c60,memory_layer,\\Windows\\System32\\wbemcomn.dll
0,symbol_table_name1!_RTL_ATOM_TABLE,0x3b788408,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b7d7658,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx
0,symbol_table_name1!_FILE_OBJECT,0x3b7d78a0,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx
0,symbol_table_name1!_FILE_OBJECT,0x3b7d7a88,memory_layer,\\Windows\\System32\\winevt\\Logs\\Microsoft-Windows-Kernel-WHEA%4Errors.evtx
0,symbol_table_name1!_FILE_OBJECT,0x3b7d7db8,memory_layer,\\Windows\\System32\\PSHED.DLL
0,symbol_table_name1!_FILE_OBJECT,0x3b84c3f0,memory_layer,\\Windows\\System32\\imageres.dll
0,symbol_table_name1!_KMUTANT,0x3b84c928,memory_layer,N/A
0,symbol_table_name1!_KMUTANT,0x3b84c978,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3b84cba8,memory_layer,\\Windows\\inf\\setupapi.ev1
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3b8c47c8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3badc4f8,memory_layer,\\Users\\Hoxed\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{7290d4c6-e301-11ed-b870-d8fc93a830fd}.TMContainer00000000000000000001.regtrans-ms
0,symbol_table_name1!_FILE_OBJECT,0x3badcc70,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3badce90,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3badcf48,memory_layer,\\Users\\Hoxed\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat{7290d4c6-e301-11ed-b870-d8fc93a830fd}.TM.blf
0,symbol_table_name1!_FILE_OBJECT,0x3bb4b170,memory_layer,\\Windows\\System32\\wbem\\Repository\\MAPPING3.MAP
0,symbol_table_name1!_FILE_OBJECT,0x3bb4b500,memory_layer,\\Windows\\System32\\aepic.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bb4b7a8,memory_layer,\\Program Files\\Windows Defender\\MpRTP.dll
0,symbol_table_name1!_EPROCESS,0x3bbc2000,memory_layer,vmacthlp.exe
0,symbol_table_name1!_FILE_OBJECT,0x3bbc2810,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57
0,symbol_table_name1!_FILE_OBJECT,0x3bbdcbe8,memory_layer,\\Windows\\System32\\SampleRes.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bc07828,memory_layer,\\Windows\\System32\\DriverStore\\FileRepository\\oemprint.inf_x86_neutral_fdc3eb6dfd46a532\\i386\\TPPrnUIptb.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bcdafd8,memory_layer,
0,symbol_table_name1!_FILE_OBJECT,0x3bd8a9b0,memory_layer,\\Windows\\System32\\fveapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bd8af48,memory_layer,\\Users\\Hoxed\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TMContainer00000000000000000002.regtrans-ms
0,symbol_table_name1!_FILE_OBJECT,0x3bd91000,memory_layer,\\Windows\\System32\\perftrack.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bd919c0,memory_layer,\\Windows\\System32\\xmllite.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bd91e90,memory_layer,\\Windows\\System32\\dwmapi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bddc238,memory_layer,\\Program Files\\VMware\\VMware Tools\\hgfs.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bddcea0,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3be0e928,memory_layer,\\Windows\\System32\\sfc_os.dll
0,symbol_table_name1!_FILE_OBJECT,0x3be48738,memory_layer,\\Windows\\System32\\pcwum.dll
0,symbol_table_name1!_FILE_OBJECT,0x3be48ba0,memory_layer,\\$ConvertToNonresident
0,symbol_table_name1!_KMUTANT,0x3be48c58,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3be84310,memory_layer,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT.LOG2
0,symbol_table_name1!_FILE_OBJECT,0x3be84598,memory_layer,\\Windows\\System32\\shfolder.dll
0,symbol_table_name1!_KMUTANT,0x3bf83388,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3bf83840,memory_layer,\\Windows\\winsxs\\x86_microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_50934f2ebcb7eb57\\msvcp90.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bf9c610,memory_layer,\\Program Files\\Windows NT\\TableTextService\\TableTextService.dll
0,symbol_table_name1!_FILE_OBJECT,0x3bf9c6c8,memory_layer,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3bf9cb80,memory_layer,\\Windows\\Fonts\\StaticCache.dat
0,symbol_table_name1!_FILE_OBJECT,0x3c0049e8,memory_layer,\\Windows\\winsxs\\Manifests\\x86_policy.9.0.microsoft.vc90.crt_1fc8b3b9a1e18e3b_9.0.30729.6161_none_f480bfaef65491a5.manifest
0,symbol_table_name1!_KMUTANT,0x3c004f48,memory_layer,N/A
0,symbol_table_name1!_DRIVER_OBJECT,0x3c103098,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3c183000,memory_layer,\\plugplay
0,symbol_table_name1!_FILE_OBJECT,0x3c242298,memory_layer,\\$ConvertToNonresident
0,symbol_table_name1!_FILE_OBJECT,0x3c242a90,memory_layer,\\Windows\\System32\\dwm.exe
0,symbol_table_name1!_FILE_OBJECT,0x3c2854c0,memory_layer,\\Windows\\System32\\wscsvc.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c285728,memory_layer,\\Windows\\System32\\en-US\\WpdBusEnum.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c2858d8,memory_layer,\\Windows\\System32\\wuaueng.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c285b40,memory_layer,\\Windows\\System32\\en-US\\wpcsvc.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c285cf0,memory_layer,\\Windows\\System32\\wpdbusenum.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c285e38,memory_layer,\\Windows\\System32\\wpcsvc.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c28c660,memory_layer,\\LSM_API_service
0,symbol_table_name1!_FILE_OBJECT,0x3c28c7f0,memory_layer,\\LSM_API_service
0,symbol_table_name1!_FILE_OBJECT,0x3c28c9a8,memory_layer,\\LSM_API_service
0,symbol_table_name1!_FILE_OBJECT,0x3c28cc30,memory_layer,\\Windows\\System32\\HelpPaneProxy.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c28ce10,memory_layer,\\Windows\\System32\\mspaint.exe
0,symbol_table_name1!_FILE_OBJECT,0x3c30d858,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3c583000,memory_layer,\\Windows\\System32\\wlansvc.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c5832f0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3c583410,memory_layer,\\Program Files\\Windows Media Player\\wmpnetwk.exe
0,symbol_table_name1!_FILE_OBJECT,0x3c5837d0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3c583918,memory_layer,\\Program Files\\Windows Media Player\\en-US\\wmpnetwk.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c583a38,memory_layer,\\Windows\\System32\\wbem\\en-US\\WmiApSrv.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c583f48,memory_layer,\\Windows\\System32\\wbem\\WmiApSrv.exe
0,symbol_table_name1!_FILE_OBJECT,0x3c58a358,memory_layer,\\Windows\\Fonts\\gautamib.ttf
0,symbol_table_name1!_FILE_OBJECT,0x3c5910e0,memory_layer,\\eventlog
0,symbol_table_name1!_FILE_OBJECT,0x3c591228,memory_layer,\\Windows\\System32\\tzres.dll
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3c5ec6a4,memory_layer,N/A
0,symbol_table_name1!_OBJECT_SYMBOLIC_LINK,0x3c5fc4f8,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3c612b18,memory_layer,\\eventlog
0,symbol_table_name1!_FILE_OBJECT,0x3c612bd0,memory_layer,\\eventlog
0,symbol_table_name1!_FILE_OBJECT,0x3c612f48,memory_layer,\\Users\\Hoxed\\AppData\\Local\\Microsoft\\Windows\\Explorer\\thumbcache_idx.db
0,symbol_table_name1!_FILE_OBJECT,0x3c746210,memory_layer,\\Windows\\System32\\SCardSvr.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c746358,memory_layer,\\Windows\\System32\\en-US\\SCardSvr.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c7465c0,memory_layer,\\Windows\\System32\\en-US\\samsrv.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c7466e0,memory_layer,\\Windows\\System32\\Locator.exe
0,symbol_table_name1!_FILE_OBJECT,0x3c746828,memory_layer,\\Windows\\System32\\en-US\\Locator.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c746948,memory_layer,\\Windows\\System32\\en-US\\RpcEpMap.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c746af8,memory_layer,\\Windows\\System32\\mprdim.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c746e90,memory_layer,\\Windows\\System32\\RpcEpMap.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c746f48,memory_layer,\\Windows\\System32\\regsvc.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c7533c8,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3c753808,memory_layer,\\Users\\Hoxed\\AppData\\Local\\Microsoft\\Windows\\UsrClass.dat.LOG2
0,symbol_table_name1!_KMUTANT,0x3c811000,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3c811c48,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3c81a7b8,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3c81a900,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT.LOG2
0,symbol_table_name1!_FILE_OBJECT,0x3c81a9b8,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT{6cced2f1-6e01-11de-8bed-001e0bcd1824}.TM.blf
0,symbol_table_name1!_FILE_OBJECT,0x3c81aaf8,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT.LOG1
0,symbol_table_name1!_FILE_OBJECT,0x3c81abb0,memory_layer,\\Windows\\ServiceProfiles\\LocalService\\NTUSER.DAT
0,symbol_table_name1!_FILE_OBJECT,0x3c82a310,memory_layer,\\Windows\\System32\\iscsicpl.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c82a3c8,memory_layer,\\Windows\\System32\\en-US\\MdSched.exe.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c82a9c0,memory_layer,\\Windows\\System32\\en-US\\odbcint.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c82ab10,memory_layer,\\Windows\\System32\\odbcint.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c82af48,memory_layer,\\Windows\\System32\\en-US\\iscsicpl.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c8c8360,memory_layer,\\Windows\\System32\\FirewallAPI.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c8c85a8,memory_layer,\\Windows\\System32\\drivers\\en-US\\mountmgr.sys.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c8c8708,memory_layer,\\Windows\\System32\\powrprof.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c8c88b0,memory_layer,\\$Directory
0,symbol_table_name1!_FILE_OBJECT,0x3c8c8968,memory_layer,\\Windows\\System32\\drivers\\mountmgr.sys
0,symbol_table_name1!_FILE_OBJECT,0x3c8c8e80,memory_layer,\\Windows\\System32\\en-US\\mmcss.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3c9602c8,memory_layer,\\Windows\\Branding\\Basebrd\\basebrd.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c960380,memory_layer,\\Windows\\System32\\credui.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c9604a0,memory_layer,\\Windows\\System32\\wtsapi32.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c960880,memory_layer,\\Windows\\System32\\SmartcardCredentialProvider.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c960d78,memory_layer,\\Windows\\System32\\winbrand.dll
0,symbol_table_name1!_FILE_OBJECT,0x3c960f48,memory_layer,\\Windows\\System32\\WindowsCodecs.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb11368,memory_layer,\\Windows\\System32\\drivers\\en-US\\intelppm.sys.mui
0,symbol_table_name1!_FILE_OBJECT,0x3cb114c8,memory_layer,\\Program Files\\VMware\\VMware Tools\\plugins\\vmsvc\\deployPkgPlugin.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb11ad0,memory_layer,\\Program Files\\VMware\\VMware Tools\\vmacthlp.txt
0,symbol_table_name1!_FILE_OBJECT,0x3cb11bc8,memory_layer,\\Program Files\\VMware\\VMware Tools
0,symbol_table_name1!_FILE_OBJECT,0x3cb11cc0,memory_layer,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT.LOG1
0,symbol_table_name1!_FILE_OBJECT,0x3cb11de0,memory_layer,\\Windows\\ServiceProfiles\\NetworkService\\NTUSER.DAT
0,symbol_table_name1!_FILE_OBJECT,0x3cb1e068,memory_layer,\\Windows\\System32\\rtutils.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb1e778,memory_layer,\\Windows\\System32\\rasapi32.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb1eb20,memory_layer,\\Windows\\System32\\rasman.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb1ef48,memory_layer,\\Windows\\System32\\certCredProvider.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb56cc0,memory_layer,\\Windows\\winsxs\\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.7601.17514_none_41e6975e2bd6f2b2\\comctl32.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cb93820,memory_layer,\\Winsock2\\CatalogChangeListener-2d4-0
0,symbol_table_name1!_FILE_OBJECT,0x3cb93eb8,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3cd0e590,memory_layer,\\Windows\\System32
0,symbol_table_name1!_FILE_OBJECT,0x3cd0e878,memory_layer,\\Windows\\System32\\oobe\\msoobeui.dll
0,symbol_table_name1!_FILE_OBJECT,0x3ce94090,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3ce947f0,memory_layer,\\Windows\\System32\\wshqos.dll
0,symbol_table_name1!_FILE_OBJECT,0x3ce94900,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3ce94ad0,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3ce94e68,memory_layer,\\Endpoint
0,symbol_table_name1!_FILE_OBJECT,0x3ce9e5f0,memory_layer,\\Windows\\System32\\MMDevAPI.dll
0,symbol_table_name1!_FILE_OBJECT,0x3ce9e888,memory_layer,\\Windows\\System32\\en-US\\KernelBase.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3ce9edf0,memory_layer,\\Windows\\System32\\hid.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cea3890,memory_layer,\\Windows\\System32\\Tasks\\Microsoft\\Windows\\Task Manager\\Interactive
0,symbol_table_name1!_FILE_OBJECT,0x3cfab868,memory_layer,\\Windows\\System32\\dhcpcore6.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cfab9e8,memory_layer,\\Windows\\System32\\winnsi.dll
0,symbol_table_name1!_FILE_OBJECT,0x3cfac860,memory_layer,\\Windows\\System32\\nrpsrv.dll
0,symbol_table_name1!_FILE_OBJECT,0x3d447148,memory_layer,\\Windows\\System32\\sspicli.dll
0,symbol_table_name1!_FILE_OBJECT,0x3d4472b0,memory_layer,\\Windows\\winsxs\\Manifests\\x86_microsoft.windows.i..utomation.proxystub_6595b64144ccf1df_1.0.7600.16385_none_9d148a8db8d32238.manifest
0,symbol_table_name1!_FILE_OBJECT,0x3d4475c8,memory_layer,\\Windows\\System32\\en-US\\wbiosrvc.dll.mui
0,symbol_table_name1!_KMUTANT,0x3d447690,memory_layer,N/A
0,symbol_table_name1!_FILE_OBJECT,0x3d4476f0,memory_layer,\\Windows\\System32\\dssenh.dll
0,symbol_table_name1!_FILE_OBJECT,0x3d447940,memory_layer,\\Windows\\System32\\en-US\\wdi.dll.mui
0,symbol_table_name1!_FILE_OBJECT,0x3d447d18,memory_layer,\\Windows\\System32\\security.dll
0,symbol_table_name1!_FILE_OBJECT,0x3d447dd0,memory_layer,\\Windows\\System32\\scesrv.dll
0,symbol_table_name1!_FILE_OBJECT,0x3d4c8238,memory_layer,\\InitShutdown
