File,Result
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cf838.0x824ce618.SharedCacheMap.Microsoft-Windows-Windows Defender%4WHC.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cf838.0x824d0008.DataSectionObject.Microsoft-Windows-Windows Defender%4WHC.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cfa20.0x824ce008.DataSectionObject.Microsoft-Windows-Windows Defender%4Operational.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cfa20.0x824ce138.SharedCacheMap.Microsoft-Windows-Windows Defender%4Operational.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cfb60.0x824d1e98.DataSectionObject.$ObjId.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824cfb60.0x86421a38.SharedCacheMap.$ObjId.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d0eb8.0x824d5878.DataSectionObject.Microsoft-Windows-Winlogon%4Operational.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d0eb8.0x824d5908.SharedCacheMap.Microsoft-Windows-Winlogon%4Operational.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d4690.0x859b4008.SharedCacheMap.Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d4690.0x859b4f78.DataSectionObject.Microsoft-Windows-TerminalServices-LocalSessionManager%4Admin.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d48d8.0x824d5710.SharedCacheMap.Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d48d8.0x824e4ec0.DataSectionObject.Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d4ac0.0x824d1ad8.DataSectionObject.Microsoft-Windows-Kernel-WHEA%4Errors.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d4ac0.0x824d4008.SharedCacheMap.Microsoft-Windows-Kernel-WHEA%4Errors.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d51b0.0x824d4468.DataSectionObject.Microsoft-Windows-Kernel-WHEA%4Operational.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d51b0.0x824d44f8.SharedCacheMap.Microsoft-Windows-Kernel-WHEA%4Operational.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d54b8.0x824d1970.SharedCacheMap.Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx.vacb","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d54b8.0x824d5af0.DataSectionObject.Microsoft-Windows-Kernel-Power%4Thermal-Operational.evtx.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-10.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-11.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-12.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-13.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-14.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-15.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-16.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-17.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-18.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824d94b0.0x824d9328.ImageSectionObject.ntmarta.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dbe08.0x824dd330.ImageSectionObject.nlaapi.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dcf00.0x824dc5b8.ImageSectionObject.gpsvc.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824de3c8.0x824de2a0.ImageSectionObject.dsrole.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-10.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824df428.0x824df300.ImageSectionObject.atl.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824dfcc8.0x824dfba0.ImageSectionObject.slc.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824e2270.0x8259baa0.ImageSectionObject.hgfs.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824e2270.0x8259baa0.ImageSectionObject.hgfs.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x824f1ef0.ImageSectionObject.es.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll-1.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll-2.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll-3.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll-4.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll-5.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f1038.0x8642c988.DataSectionObject.es.dll.dat","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f3f58.0x824f3dd0.ImageSectionObject.uxsms.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-10.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-11.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-12.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-13.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-14.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-15.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f48c0.0x824f4798.ImageSectionObject.IPHLPAPI.DLL.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f78a0.0x824fab90.ImageSectionObject.dhcpcore6.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-10.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-11.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-12.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-13.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-14.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f7a20.0x824f61f0.ImageSectionObject.winnsi.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824f8898.0x824f8710.ImageSectionObject.nrpsrv.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824fb738.0x8254b2f0.ImageSectionObject.ktmw32.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824fb738.0x8254b2f0.ImageSectionObject.ktmw32.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824fb738.0x8254b2f0.ImageSectionObject.ktmw32.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824fb738.0x8254b2f0.ImageSectionObject.ktmw32.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x824fe940.0x824fda48.ImageSectionObject.UXInit.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x825064b8.0x82506148.ImageSectionObject.WlS0WndH.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x82507138.0x824bb810.ImageSectionObject.msdtcprx.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x82507138.0x824bb810.ImageSectionObject.msdtcprx.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x82509a18.0x8250a008.ImageSectionObject.services.exe-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x82509a18.0x8250a008.ImageSectionObject.services.exe.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250b8b0.0x8250b458.ImageSectionObject.sxs.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-1.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-10.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-11.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-12.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-13.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-14.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-15.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-16.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-17.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-18.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-19.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-2.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-20.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-21.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-22.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-23.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-24.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-25.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-26.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-27.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-28.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-29.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-3.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-30.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-31.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-32.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-33.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-34.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-4.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-5.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-6.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-7.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-8.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll-9.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x8250c4c8.ImageSectionObject.cryptbase.dll.img","OK"
"/mnt/memorydumps/output/win_CompromisedSystemMem/dumpfiles/file.0x8250c948.0x869f5948.DataSectionObject.cryptbase.dll-1.dat","OK"
